"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"San Bernardino County, CA"	"06071"	137	2013960	6.8
	"San Diego County, CA"	"06073"	368	3061203	12.0
	"San Francisco County, CA"	"06075"	172	801922	21.4
	"San Joaquin County, CA"	"06077"	118	677736	17.4
	"San Luis Obispo County, CA"	"06079"	35	268145	13.1
	"San Mateo County, CA"	"06081"	52	713617	7.3
	"Santa Barbara County, CA"	"06083"	64	420356	15.2
	"Santa Clara County, CA"	"06085"	115	1765137	6.5
	"Santa Cruz County, CA"	"06087"	36	260009	13.8
	"Shasta County, CA"	"06089"	57	177279	32.2
	"Solano County, CA"	"06095"	44	410290	10.7
	"Sonoma County, CA"	"06097"	59	479479	12.3
	"Stanislaus County, CA"	"06099"	79	511536	15.4
	"Sutter County, CA"	"06101"	13	94366	13.8 (Unreliable)
	"Tulare County, CA"	"06107"	38	436987	8.7
	"Tuolumne County, CA"	"06109"	18	55845	32.2 (Unreliable)
	"Ventura County, CA"	"06111"	86	815130	10.6
	"Yolo County, CA"	"06113"	16	199791	8.0 (Unreliable)
	"Adams County, CO"	"08001"	71	435700	16.3
	"Arapahoe County, CO"	"08005"	99	563161	17.6
	"Boulder County, CO"	"08013"	46	293190	15.7
	"Denver County, CO"	"08031"	169	589011	28.7
	"Douglas County, CO"	"08035"	23	281386	8.2
	"El Paso County, CO"	"08041"	82	608061	13.5
	"Garfield County, CO"	"08045"	13	57089	22.8 (Unreliable)
	"Jefferson County, CO"	"08059"	62	531961	11.7
	"Larimer County, CO"	"08069"	43	296696	14.5
	"Mesa County, CO"	"08077"	24	147851	16.2
	"Pueblo County, CO"	"08101"	18	157846	11.4 (Unreliable)
	"Weld County, CO"	"08123"	25	248193	10.1
	"Fairfield County, CT"	"09001"	75	910421	8.2
	"Hartford County, CT"	"09003"	89	891667	10.0
	"Litchfield County, CT"	"09005"	21	190015	11.1
	"Middlesex County, CT"	"09007"	15	165607	9.1 (Unreliable)
	"New Haven County, CT"	"09009"	122	860025	14.2
	"New London County, CT"	"09011"	38	273630	13.9
	"Tolland County, CT"	"09013"	16	152330	10.5 (Unreliable)
	"Windham County, CT"	"09015"	17	118112	14.4 (Unreliable)
	"Kent County, DE"	"10001"	24	160081	15.0
	"New Castle County, DE"	"10003"	80	536898	14.9
	"Sussex County, DE"	"10005"	32	194751	16.4
	"District of Columbia, DC"	"11001"	26	592228	4.4
	"Alachua County, FL"	"12001"	29	246657	11.8
	"Bay County, FL"	"12005"	23	167464	13.7
	"Brevard County, FL"	"12009"	137	542109	25.3
	"Broward County, FL"	"12011"	306	1733310	17.7
	"Citrus County, FL"	"12017"	27	141381	19.1
	"Clay County, FL"	"12019"	39	189101	20.6
	"Collier County, FL"	"12021"	54	318485	17.0
	"Columbia County, FL"	"12023"	11	67412	16.3 (Unreliable)
	"Duval County, FL"	"12031"	137	859795	15.9
	"Escambia County, FL"	"12033"	24	297015	8.1
	"Hernando County, FL"	"12053"	51	171950	29.7
	"Highlands County, FL"	"12055"	13	98956	13.1 (Unreliable)
	"Hillsborough County, FL"	"12057"	273	1214050	22.5
	"Indian River County, FL"	"12061"	32	137016	23.4
	"Lake County, FL"	"12069"	35	295511	11.8
	"Lee County, FL"	"12071"	95	612297	15.5
	"Leon County, FL"	"12073"	11	273263	4.0 (Unreliable)
	"Manatee County, FL"	"12081"	76	320711	23.7
	"Marion County, FL"	"12083"	62	330880	18.7
	"Martin County, FL"	"12085"	30	145506	20.6
	"Miami-Dade County, FL"	"12086"	155	2463943	6.3
	"Nassau County, FL"	"12089"	10	72671	13.8 (Unreliable)
	"Okaloosa County, FL"	"12091"	24	181153	13.2
	"Okeechobee County, FL"	"12093"	11	39899	27.6 (Unreliable)
	"Orange County, FL"	"12095"	128	1131351	11.3
	"Osceola County, FL"	"12097"	19	265267	7.2 (Unreliable)
	"Palm Beach County, FL"	"12099"	276	1307371	21.1
	"Pasco County, FL"	"12101"	169	462607	36.5
	"Pinellas County, FL"	"12103"	265	915330	29.0
	"Polk County, FL"	"12105"	107	598683	17.9
	"Putnam County, FL"	"12107"	10	74546	13.4 (Unreliable)
	"St. Johns County, FL"	"12109"	13	186281	7.0 (Unreliable)
	"St. Lucie County, FL"	"12111"	53	274344	19.3
	"Santa Rosa County, FL"	"12113"	16	149544	10.7 (Unreliable)
	"Sarasota County, FL"	"12115"	77	377262	20.4
	"Seminole County, FL"	"12117"	73	419788	17.4
	"Volusia County, FL"	"12127"	109	494688	22.0
	"Walton County, FL"	"12131"	12	54534	22.0 (Unreliable)
	"Barrow County, GA"	"13013"	11	68548	16.0 (Unreliable)
	"Bartow County, GA"	"13015"	11	99807	11.0 (Unreliable)
	"Bibb County, GA"	"13021"	14	155154	9.0 (Unreliable)
	"Carroll County, GA"	"13045"	29	110433	26.3
	"Chatham County, GA"	"13051"	22	262122	8.4
	"Cherokee County, GA"	"13057"	21	212232	9.9
	"Clayton County, GA"	"13063"	22	260067	8.5
	"Cobb County, GA"	"13067"	78	684776	11.4
	"Coweta County, GA"	"13077"	20	125501	15.9
	"DeKalb County, GA"	"13089"	43	690658	6.2
	"Fayette County, GA"	"13113"	15	105493	14.2 (Unreliable)
	"Forsyth County, GA"	"13117"	14	171993	8.1 (Unreliable)
	"Fulton County, GA"	"13121"	81	905511	8.9
	"Glynn County, GA"	"13127"	10	78946	12.7 (Unreliable)
	"Gordon County, GA"	"13129"	13	54945	23.7 (Unreliable)
	"Gwinnett County, GA"	"13135"	51	796276	6.4
	"Hall County, GA"	"13139"	20	178503	11.2
	"Haralson County, GA"	"13143"	12	28774	41.7 (Unreliable)
	"Henry County, GA"	"13151"	31	199622	15.5
	"Houston County, GA"	"13153"	10	137416	7.3 (Unreliable)
	"Jackson County, GA"	"13157"	11	60052	18.3 (Unreliable)
	"Muscogee County, GA"	"13215"	19	188796	10.1 (Unreliable)
	"Newton County, GA"	"13217"	14	99494	14.1 (Unreliable)
	"Paulding County, GA"	"13223"	24	140761	17.1
	"Richmond County, GA"	"13245"	25	198489	12.6
	"Spalding County, GA"	"13255"	10	64135	15.6 (Unreliable)
	"Walker County, GA"	"13295"	13	68612	18.9 (Unreliable)
	"Ware County, GA"	"13299"	10	35985	27.8 (Unreliable)
	"Whitfield County, GA"	"13313"	13	101009	12.9 (Unreliable)
	"Hawaii County, HI"	"15001"	31	183629	16.9
	"Honolulu County, HI"	"15003"	94	943177	10.0
	"Ada County, ID"	"16001"	47	388577	12.1
	"Bannock County, ID"	"16005"	19	81994	23.2 (Unreliable)
	"Bonneville County, ID"	"16019"	15	103016	14.6 (Unreliable)
	"Canyon County, ID"	"16027"	15	187357	8.0 (Unreliable)
	"Kootenai County, ID"	"16055"	16	137407	11.6 (Unreliable)
	"Twin Falls County, ID"	"16083"	13	76271	17.0 (Unreliable)
	"Champaign County, IL"	"17019"	21	199968	10.5
	"Cook County, IL"	"17031"	530	5181728	10.2
	"DuPage County, IL"	"17043"	67	912732	7.3
	"Franklin County, IL"	"17055"	10	39482	25.3 (Unreliable)
	"Kane County, IL"	"17089"	37	511273	7.2
	"Kankakee County, IL"	"17091"	19	113107	16.8 (Unreliable)
	"Lake County, IL"	"17097"	87	701042	12.4
	"LaSalle County, IL"	"17099"	23	113999	20.2
	"McHenry County, IL"	"17111"	39	308067	12.7
	"McLean County, IL"	"17113"	24	168727	14.2
	"Madison County, IL"	"17119"	43	268978	16.0
	"Marion County, IL"	"17121"	10	39465	25.3 (Unreliable)
	"Peoria County, IL"	"17143"	29	186930	15.5
	"Rock Island County, IL"	"17161"	13	147552	8.8 (Unreliable)
	"St. Clair County, IL"	"17163"	34	268489	12.7
	"Sangamon County, IL"	"17167"	16	196180	8.2 (Unreliable)
	"Tazewell County, IL"	"17179"	14	135054	10.4 (Unreliable)
	"Vermilion County, IL"	"17183"	13	81710	15.9 (Unreliable)
	"Will County, IL"	"17197"	73	674970	10.8
	"Winnebago County, IL"	"17201"	65	295612	22.0
	"Allen County, IN"	"18003"	41	353693	11.6
	"Clark County, IN"	"18019"	10	109067	9.2 (Unreliable)
	"Dearborn County, IN"	"18029"	11	49931	22.0 (Unreliable)
	"Delaware County, IN"	"18035"	28	117490	23.8
	"Elkhart County, IN"	"18039"	24	197514	12.2
	"Grant County, IN"	"18053"	13	70195	18.5 (Unreliable)
	"Hamilton County, IN"	"18057"	16	269394	5.9 (Unreliable)
	"Hendricks County, IN"	"18063"	15	143944	10.4 (Unreliable)
	"Henry County, IN"	"18065"	18	49305	36.5 (Unreliable)
	"Howard County, IN"	"18067"	21	82701	25.4
	"Jennings County, IN"	"18079"	11	28546	38.5 (Unreliable)
	"Johnson County, IN"	"18081"	16	138584	11.5 (Unreliable)
	"Kosciusko County, IN"	"18085"	12	77263	15.5 (Unreliable)
	"Lake County, IN"	"18089"	30	495789	6.1
	"La Porte County, IN"	"18091"	11	111465	9.9 (Unreliable)
	"Lawrence County, IN"	"18093"	10	46138	21.7 (Unreliable)
	"Madison County, IN"	"18095"	40	131599	30.4
	"Marion County, IN"	"18097"	142	898394	15.8
	"Monroe County, IN"	"18105"	18	136198	13.2 (Unreliable)
	"Morgan County, IN"	"18109"	20	68583	29.2
	"Porter County, IN"	"18127"	18	163572	11.0 (Unreliable)
	"St. Joseph County, IN"	"18141"	24	266827	9.0
	"Starke County, IN"	"18149"	12	23343	51.4 (Unreliable)
	"Tippecanoe County, IN"	"18157"	22	171937	12.8
	"Vanderburgh County, IN"	"18163"	50	178995	27.9
	"Vigo County, IN"	"18167"	26	107429	24.2
	"Wayne County, IN"	"18177"	10	68984	14.5 (Unreliable)
	"Linn County, IA"	"19113"	19	210217	9.0 (Unreliable)
	"Polk County, IA"	"19153"	45	425737	10.6
	"Scott County, IA"	"19163"	17	163582	10.4 (Unreliable)
	"Johnson County, KS"	"20091"	40	539396	7.4
	"Sedgwick County, KS"	"20173"	71	495006	14.3
	"Shawnee County, KS"	"20177"	25	176786	14.1
	"Wyandotte County, KS"	"20209"	18	156416	11.5 (Unreliable)
	"Bell County, KY"	"21013"	12	28667	41.9 (Unreliable)
	"Boone County, KY"	"21015"	20	117461	17.0
	"Boyd County, KY"	"21019"	16	49362	32.4 (Unreliable)
	"Campbell County, KY"	"21037"	20	89664	22.3
	"Clark County, KY"	"21049"	14	35607	39.3 (Unreliable)
	"Fayette County, KY"	"21067"	40	292514	13.7
	"Floyd County, KY"	"21071"	24	39643	60.5
	"Hardin County, KY"	"21093"	14	101254	13.8 (Unreliable)
	"Harlan County, KY"	"21095"	11	29534	37.2 (Unreliable)
	"Jefferson County, KY"	"21111"	85	736705	11.5
	"Jessamine County, KY"	"21113"	17	48153	35.3 (Unreliable)
	"Johnson County, KY"	"21115"	11	23220	47.4 (Unreliable)
	"Kenton County, KY"	"21117"	44	159239	27.6
	"Knox County, KY"	"21121"	13	31920	40.7 (Unreliable)
	"Madison County, KY"	"21151"	12	82299	14.6 (Unreliable)
	"Perry County, KY"	"21193"	16	28713	55.7 (Unreliable)
	"Pike County, KY"	"21195"	23	65255	35.2
	"Pulaski County, KY"	"21199"	13	62711	20.7 (Unreliable)
	"Rockcastle County, KY"	"21203"	11	17074	64.4 (Unreliable)
	"Whitley County, KY"	"21235"	11	35994	30.6 (Unreliable)
	"Acadia Parish, LA"	"22001"	12	61451	19.5 (Unreliable)
	"Ascension Parish, LA"	"22005"	13	105172	12.4 (Unreliable)
	"Bossier Parish, LA"	"22015"	17	115187	14.8 (Unreliable)
	"Caddo Parish, LA"	"22017"	31	253245	12.2
	"Calcasieu Parish, LA"	"22019"	32	191080	16.7
	"East Baton Rouge Parish, LA"	"22033"	31	437623	7.1
	"Jefferson Parish, LA"	"22051"	78	431921	18.1
	"Lafayette Parish, LA"	"22055"	29	219466	13.2
	"Livingston Parish, LA"	"22063"	26	126230	20.6
	"Orleans Parish, LA"	"22071"	49	327803	14.9
	"Ouachita Parish, LA"	"22073"	18	153058	11.8 (Unreliable)
	"Rapides Parish, LA"	"22079"	11	131095	8.4 (Unreliable)
	"St. Bernard Parish, LA"	"22087"	14	32878	42.6 (Unreliable)
	"St. Mary Parish, LA"	"22101"	12	54551	22.0 (Unreliable)
	"St. Tammany Parish, LA"	"22103"	36	231224	15.6
	"Tangipahoa Parish, LA"	"22105"	22	120009	18.3
	"Terrebonne Parish, LA"	"22109"	12	111689	10.7 (Unreliable)
	"Androscoggin County, ME"	"23001"	17	107830	15.8 (Unreliable)
	"Cumberland County, ME"	"23005"	38	281969	13.5
	"Hancock County, ME"	"23009"	13	54499	23.9 (Unreliable)
	"Kennebec County, ME"	"23011"	10	122084	8.2 (Unreliable)
	"Penobscot County, ME"	"23019"	21	153770	13.7
	"York County, ME"	"23031"	31	197192	15.7
	"Anne Arundel County, MD"	"24003"	81	532395	15.2
	"Baltimore County, MD"	"24005"	129	801808	16.1
	"Calvert County, MD"	"24009"	13	88244	14.7 (Unreliable)
	"Carroll County, MD"	"24013"	24	167028	14.4
	"Cecil County, MD"	"24015"	21	100816	20.8
	"Charles County, MD"	"24017"	14	144804	9.7 (Unreliable)
	"Frederick County, MD"	"24021"	22	230942	9.5
	"Harford County, MD"	"24025"	35	243685	14.4
	"Howard County, MD"	"24027"	21	283061	7.4
	"Montgomery County, MD"	"24031"	47	959013	4.9
	"Prince George's County, MD"	"24033"	62	856161	7.2
	"Washington County, MD"	"24043"	15	146953	10.2 (Unreliable)
	"Wicomico County, MD"	"24045"	16	98069	16.3 (Unreliable)
	"Baltimore city, MD"	"24510"	200	620509	32.2
	"Barnstable County, MA"	"25001"	29	215994	13.4
	"Berkshire County, MA"	"25003"	19	131264	14.5 (Unreliable)
	"Bristol County, MA"	"25005"	78	547324	14.3
	"Essex County, MA"	"25009"	93	739086	12.6
	"Hampden County, MA"	"25013"	63	462777	13.6
	"Hampshire County, MA"	"25015"	19	157910	12.0 (Unreliable)
	"Middlesex County, MA"	"25017"	156	1494764	10.4
	"Norfolk County, MA"	"25021"	81	666301	12.2
	"Plymouth County, MA"	"25023"	64	492738	13.0
	"Suffolk County, MA"	"25025"	126	716214	17.6
	"Worcester County, MA"	"25027"	81	795251	10.2
	"Allegan County, MI"	"26005"	16	111252	14.4 (Unreliable)
	"Bay County, MI"	"26017"	16	107913	14.8 (Unreliable)
	"Berrien County, MI"	"26021"	24	157059	15.3
	"Calhoun County, MI"	"26025"	39	136301	28.6
	"Eaton County, MI"	"26045"	10	107430	9.3 (Unreliable)
	"Genesee County, MI"	"26049"	91	427989	21.3
	"Grand Traverse County, MI"	"26055"	11	86767	12.7 (Unreliable)
	"Ingham County, MI"	"26065"	34	280889	12.1
	"Kalamazoo County, MI"	"26077"	33	249023	13.3
	"Kent County, MI"	"26081"	65	601437	10.8
	"Lapeer County, MI"	"26087"	20	88774	22.5
	"Livingston County, MI"	"26093"	16	181082	8.8 (Unreliable)
	"Macomb County, MI"	"26099"	200	839435	23.8
	"Midland County, MI"	"26111"	11	83639	13.2 (Unreliable)
	"Monroe County, MI"	"26115"	21	152296	13.8
	"Muskegon County, MI"	"26121"	31	172755	17.9
	"Oakland County, MI"	"26125"	105	1200890	8.7
	"Ottawa County, MI"	"26139"	30	262879	11.4
	"Saginaw County, MI"	"26145"	28	200835	13.9
	"St. Clair County, MI"	"26147"	47	164011	28.7
	"Shiawassee County, MI"	"26155"	16	70710	22.6 (Unreliable)
	"Van Buren County, MI"	"26159"	13	76581	17.0 (Unreliable)
	"Washtenaw County, MI"	"26161"	31	343520	9.0
	"Wayne County, MI"	"26163"	306	1837536	16.7
	"Anoka County, MN"	"27003"	32	329635	9.7
	"Dakota County, MN"	"27037"	37	396906	9.3
	"Hennepin County, MN"	"27053"	97	1146721	8.5
	"Olmsted County, MN"	"27109"	10	143521	7.0 (Unreliable)
	"Ramsey County, MN"	"27123"	49	506590	9.7
	"St. Louis County, MN"	"27137"	27	200198	13.5
	"Stearns County, MN"	"27145"	16	149696	10.7 (Unreliable)
	"Washington County, MN"	"27163"	15	235684	6.4 (Unreliable)
	"DeSoto County, MS"	"28033"	13	159706	8.1 (Unreliable)
	"Hancock County, MS"	"28045"	13	43471	29.9 (Unreliable)
	"Harrison County, MS"	"28047"	31	184930	16.8
	"Hinds County, MS"	"28049"	10	244474	4.1 (Unreliable)
	"Jackson County, MS"	"28059"	44	139176	31.6
	"Lee County, MS"	"28081"	11	82436	13.3 (Unreliable)
	"Pearl River County, MS"	"28109"	11	56085	19.6 (Unreliable)
	"Rankin County, MS"	"28121"	26	140634	18.5
	"Boone County, MO"	"29019"	22	160565	13.7
	"Buchanan County, MO"	"29021"	12	89233	13.4 (Unreliable)
	"Butler County, MO"	"29023"	12	42683	28.1 (Unreliable)
	"Cass County, MO"	"29037"	10	98835	10.1 (Unreliable)
	"Clay County, MO"	"29047"	28	219669	12.7
	"Cole County, MO"	"29051"	11	75408	14.6 (Unreliable)
	"Franklin County, MO"	"29071"	14	101422	13.8 (Unreliable)
	"Greene County, MO"	"29077"	63	274013	23.0
	"Howell County, MO"	"29091"	13	39917	32.6 (Unreliable)
	"Jackson County, MO"	"29095"	102	670763	15.2
	"Jasper County, MO"	"29097"	22	116448	18.9
	"Jefferson County, MO"	"29099"	46	217764	21.1
	"Newton County, MO"	"29145"	13	57946	22.4 (Unreliable)
	"Pemiscot County, MO"	"29155"	10	18378	54.4 (Unreliable)
	"Platte County, MO"	"29165"	10	88219	11.3 (Unreliable)
	"Polk County, MO"	"29167"	12	31085	38.6 (Unreliable)
	"St. Charles County, MO"	"29183"	36	356902	10.1
	"St. Francois County, MO"	"29187"	22	64864	33.9
	"St. Louis County, MO"	"29189"	126	998618	12.6
	"St. Louis city, MO"	"29510"	66	318842	20.7
	"Cascade County, MT"	"30013"	11	80680	13.6 (Unreliable)
	"Gallatin County, MT"	"30031"	12	89187	13.5 (Unreliable)
	"Missoula County, MT"	"30063"	20	108717	18.4
	"Silver Bow County, MT"	"30093"	13	34008	38.2 (Unreliable)
	"Yellowstone County, MT"	"30111"	18	146465	12.3 (Unreliable)
	"Douglas County, NE"	"31055"	42	511902	8.2
	"Lancaster County, NE"	"31109"	17	283097	6.0 (Unreliable)
	"Clark County, NV"	"32003"	395	1939407	20.4
	"Douglas County, NV"	"32005"	10	46965	21.3 (Unreliable)
	"Nye County, NV"	"32023"	14	44446	31.5 (Unreliable)
	"Washoe County, NV"	"32031"	90	417722	21.5
	"Carson City, NV"	"32510"	15	55401	27.1 (Unreliable)
	"Belknap County, NH"	"33001"	12	60171	19.9 (Unreliable)
	"Hillsborough County, NH"	"33011"	54	400148	13.5
	"Merrimack County, NH"	"33013"	13	146723	8.9 (Unreliable)
	"Rockingham County, NH"	"33015"	41	295083	13.9
	"Strafford County, NH"	"33017"	20	123034	16.3
	"Atlantic County, NJ"	"34001"	14	274049	5.1 (Unreliable)
	"Burlington County, NJ"	"34005"	37	447391	8.3
	"Camden County, NJ"	"34007"	64	513668	12.5
	"Gloucester County, NJ"	"34015"	31	287362	10.8
	"Middlesex County, NJ"	"34023"	17	805204	2.1 (Unreliable)
	"Monmouth County, NJ"	"34025"	11	628669	1.7 (Unreliable)
	"Union County, NJ"	"34039"	13	532434	2.4 (Unreliable)
	"Bernalillo County, NM"	"35001"	173	655279	26.4
	"Chaves County, NM"	"35005"	16	65110	24.6 (Unreliable)
	"Dona Ana County, NM"	"35013"	34	205401	16.6
	"Eddy County, NM"	"35015"	16	53578	29.9 (Unreliable)
	"Grant County, NM"	"35017"	11	29865	36.8 (Unreliable)
	"Otero County, NM"	"35035"	15	62462	24.0 (Unreliable)
	"Rio Arriba County, NM"	"35039"	20	40023	50.0
	"Sandoval County, NM"	"35043"	22	128985	17.1
	"San Juan County, NM"	"35045"	25	129359	19.3
	"Santa Fe County, NM"	"35049"	24	143205	16.8
	"Valencia County, NM"	"35061"	18	75770	23.8 (Unreliable)
	"Albany County, NY"	"36001"	18	304733	5.9 (Unreliable)
	"Bronx County, NY"	"36005"	134	1376261	9.7
	"Broome County, NY"	"36007"	15	200935	7.5 (Unreliable)
	"Columbia County, NY"	"36021"	10	63023	15.9 (Unreliable)
	"Dutchess County, NY"	"36027"	32	296887	10.8
	"Erie County, NY"	"36029"	86	919334	9.4
	"Genesee County, NY"	"36037"	10	59932	16.7 (Unreliable)
	"Jefferson County, NY"	"36045"	12	115023	10.4 (Unreliable)
	"Kings County, NY"	"36047"	182	2487751	7.3
	"Monroe County, NY"	"36055"	55	743386	7.4
	"Nassau County, NY"	"36059"	121	1332088	9.1
	"New York County, NY"	"36061"	122	1583431	7.7
	"Niagara County, NY"	"36063"	18	216043	8.3 (Unreliable)
	"Oneida County, NY"	"36065"	12	234619	5.1 (Unreliable)
	"Onondaga County, NY"	"36067"	42	465633	9.0
	"Orange County, NY"	"36071"	38	372079	10.2
	"Oswego County, NY"	"36075"	17	122055	13.9 (Unreliable)
	"Queens County, NY"	"36081"	127	2217166	5.7
	"Rensselaer County, NY"	"36083"	18	159150	11.3 (Unreliable)
	"Richmond County, NY"	"36085"	60	466965	12.8
	"Rockland County, NY"	"36087"	24	308652	7.8
	"Saratoga County, NY"	"36091"	15	218652	6.9 (Unreliable)
	"Schenectady County, NY"	"36093"	13	154050	8.4 (Unreliable)
	"Suffolk County, NY"	"36103"	164	1487206	11.0
	"Ulster County, NY"	"36111"	20	182638	11.0
	"Westchester County, NY"	"36119"	68	944201	7.2
	"Alamance County, NC"	"37001"	21	149954	14.0
	"Alexander County, NC"	"37003"	14	37053	37.8 (Unreliable)
	"Brunswick County, NC"	"37019"	26	105777	24.6
	"Buncombe County, NC"	"37021"	19	236349	8.0 (Unreliable)
	"Burke County, NC"	"37023"	21	91178	23.0
	"Cabarrus County, NC"	"37025"	26	175993	14.8
	"Caldwell County, NC"	"37027"	20	82798	24.2
	"Carteret County, NC"	"37031"	14	65670	21.3 (Unreliable)
	"Catawba County, NC"	"37035"	29	154610	18.8
	"Cleveland County, NC"	"37045"	15	98211	15.3 (Unreliable)
	"Columbus County, NC"	"37047"	19	58163	32.7 (Unreliable)
	"Craven County, NC"	"37049"	13	101923	12.8 (Unreliable)
	"Cumberland County, NC"	"37051"	34	317252	10.7
	"Davidson County, NC"	"37057"	25	162406	15.4
	"Durham County, NC"	"37063"	19	265356	7.2 (Unreliable)
	"Forsyth County, NC"	"37067"	44	348532	12.6
	"Gaston County, NC"	"37071"	59	205884	28.7
	"Guilford County, NC"	"37081"	52	484180	10.7
	"Henderson County, NC"	"37089"	14	105813	13.2 (Unreliable)
	"Iredell County, NC"	"37097"	32	158387	20.2
	"Johnston County, NC"	"37101"	16	166478	9.6 (Unreliable)
	"Lincoln County, NC"	"37109"	16	77573	20.6 (Unreliable)
	"Mecklenburg County, NC"	"37119"	53	908704	5.8
	"Moore County, NC"	"37125"	12	87244	13.8 (Unreliable)
	"New Hanover County, NC"	"37129"	35	200178	17.5
	"Onslow County, NC"	"37133"	23	173064	13.3
	"Orange County, NC"	"37135"	13	132369	9.8 (Unreliable)
	"Pitt County, NC"	"37147"	19	165581	11.5 (Unreliable)
	"Randolph County, NC"	"37151"	24	141175	17.0
	"Richmond County, NC"	"37153"	13	46537	27.9 (Unreliable)
	"Robeson County, NC"	"37155"	14	132984	10.5 (Unreliable)
	"Rockingham County, NC"	"37157"	14	93547	15.0 (Unreliable)
	"Rowan County, NC"	"37159"	32	138562	23.1
	"Rutherford County, NC"	"37161"	15	67561	22.2 (Unreliable)
	"Sampson County, NC"	"37163"	10	63127	15.8 (Unreliable)
	"Stanly County, NC"	"37167"	11	60496	18.2 (Unreliable)
	"Surry County, NC"	"37171"	15	73505	20.4 (Unreliable)
	"Union County, NC"	"37179"	10	198533	5.0 (Unreliable)
	"Wake County, NC"	"37183"	51	883624	5.8
	"Wilkes County, NC"	"37193"	31	69258	44.8
	"Brown County, OH"	"39015"	11	44740	24.6 (Unreliable)
