"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Forsyth County, NC"	"37067"	53	354565	14.9
	"Gaston County, NC"	"37071"	43	206979	20.8
	"Guilford County, NC"	"37081"	51	495129	10.3
	"Harnett County, NC"	"37085"	13	119211	10.9 (Unreliable)
	"Henderson County, NC"	"37089"	17	107474	15.8 (Unreliable)
	"Iredell County, NC"	"37097"	36	161111	22.3
	"Johnston County, NC"	"37101"	20	172835	11.6
	"Lee County, NC"	"37105"	11	58549	18.8 (Unreliable)
	"Lenoir County, NC"	"37107"	12	59484	20.2 (Unreliable)
	"Lincoln County, NC"	"37109"	14	78185	17.9 (Unreliable)
	"Mecklenburg County, NC"	"37119"	79	945113	8.4
	"Nash County, NC"	"37127"	11	95685	11.5 (Unreliable)
	"New Hanover County, NC"	"37129"	39	205979	18.9
	"Onslow County, NC"	"37133"	23	177898	12.9
	"Orange County, NC"	"37135"	15	134689	11.1 (Unreliable)
	"Randolph County, NC"	"37151"	24	141835	16.9
	"Richmond County, NC"	"37153"	11	46636	23.6 (Unreliable)
	"Robeson County, NC"	"37155"	23	135103	17.0
	"Rockingham County, NC"	"37157"	18	93204	19.3 (Unreliable)
	"Rowan County, NC"	"37159"	37	137996	26.8
	"Rutherford County, NC"	"37161"	17	67367	25.2 (Unreliable)
	"Sampson County, NC"	"37163"	11	63700	17.3 (Unreliable)
	"Stanly County, NC"	"37167"	11	60480	18.2 (Unreliable)
	"Stokes County, NC"	"37169"	14	47196	29.7 (Unreliable)
	"Surry County, NC"	"37171"	16	73632	21.7 (Unreliable)
	"Wake County, NC"	"37183"	58	929208	6.2
	"Wayne County, NC"	"37191"	15	124042	12.1 (Unreliable)
	"Wilkes County, NC"	"37193"	10	69189	14.5 (Unreliable)
	"Allen County, OH"	"39003"	10	105939	9.4 (Unreliable)
	"Ashtabula County, OH"	"39007"	21	101080	20.8
	"Athens County, OH"	"39009"	13	65102	20.0 (Unreliable)
	"Brown County, OH"	"39015"	15	44661	33.6 (Unreliable)
	"Butler County, OH"	"39017"	88	370199	23.8
	"Clark County, OH"	"39023"	37	137754	26.9
	"Clermont County, OH"	"39025"	48	198566	24.2
	"Columbiana County, OH"	"39029"	19	107238	17.7 (Unreliable)
	"Cuyahoga County, OH"	"39035"	230	1269895	18.1
	"Delaware County, OH"	"39041"	14	178526	7.8 (Unreliable)
	"Erie County, OH"	"39043"	12	76664	15.7 (Unreliable)
	"Fairfield County, OH"	"39045"	16	147328	10.9 (Unreliable)
	"Franklin County, OH"	"39049"	244	1180021	20.7
	"Geauga County, OH"	"39055"	14	93395	15.0 (Unreliable)
	"Greene County, OH"	"39057"	26	163595	15.9
	"Hamilton County, OH"	"39061"	180	800621	22.5
	"Hancock County, OH"	"39063"	11	75062	14.7 (Unreliable)
	"Jefferson County, OH"	"39081"	26	68881	37.7
	"Knox County, OH"	"39083"	11	61285	17.9 (Unreliable)
	"Lake County, OH"	"39085"	50	229803	21.8
	"Lawrence County, OH"	"39087"	17	62381	27.3 (Unreliable)
	"Licking County, OH"	"39089"	25	167241	14.9
	"Lorain County, OH"	"39093"	33	301915	10.9
	"Lucas County, OH"	"39095"	65	439602	14.8
	"Mahoning County, OH"	"39099"	49	237292	20.6
	"Marion County, OH"	"39101"	13	66547	19.5 (Unreliable)
	"Medina County, OH"	"39103"	18	173463	10.4 (Unreliable)
	"Miami County, OH"	"39109"	16	102835	15.6 (Unreliable)
	"Montgomery County, OH"	"39113"	132	534882	24.7
	"Pickaway County, OH"	"39129"	15	55961	26.8 (Unreliable)
	"Pike County, OH"	"39131"	13	28625	45.4 (Unreliable)
	"Richland County, OH"	"39139"	17	123062	13.8 (Unreliable)
	"Ross County, OH"	"39141"	20	77576	25.8
	"Sandusky County, OH"	"39143"	14	60591	23.1 (Unreliable)
	"Scioto County, OH"	"39145"	25	79226	31.6
	"Stark County, OH"	"39151"	46	374265	12.3
	"Summit County, OH"	"39153"	65	541247	12.0
	"Trumbull County, OH"	"39155"	60	208915	28.7
	"Tuscarawas County, OH"	"39157"	16	92514	17.3 (Unreliable)
	"Warren County, OH"	"39165"	32	215780	14.8
	"Wayne County, OH"	"39169"	14	114654	12.2 (Unreliable)
	"Bryan County, OK"	"40013"	11	43135	25.5 (Unreliable)
	"Canadian County, OK"	"40017"	20	119438	16.7
	"Carter County, OK"	"40019"	20	48085	41.6
	"Cleveland County, OK"	"40027"	37	261950	14.1
	"Comanche County, OK"	"40031"	14	126096	11.1 (Unreliable)
	"Creek County, OK"	"40037"	20	70687	28.3
	"Garfield County, OK"	"40047"	11	60706	18.1 (Unreliable)
	"Le Flore County, OK"	"40079"	16	50253	31.8 (Unreliable)
	"Muskogee County, OK"	"40101"	16	70744	22.6 (Unreliable)
	"Oklahoma County, OK"	"40109"	142	729915	19.5
	"Payne County, OK"	"40119"	11	77967	14.1 (Unreliable)
	"Pittsburg County, OK"	"40121"	10	45650	21.9 (Unreliable)
	"Pontotoc County, OK"	"40123"	18	37714	47.7 (Unreliable)
	"Pottawatomie County, OK"	"40125"	18	70138	25.7 (Unreliable)
	"Rogers County, OK"	"40131"	12	87730	13.7 (Unreliable)
	"Stephens County, OK"	"40137"	11	45127	24.4 (Unreliable)
	"Tulsa County, OK"	"40143"	112	608606	18.4
	"Wagoner County, OK"	"40145"	13	74084	17.5 (Unreliable)
	"Washington County, OK"	"40147"	13	51294	25.3 (Unreliable)
	"Benton County, OR"	"41003"	10	85999	11.6 (Unreliable)
	"Clackamas County, OR"	"41005"	48	379616	12.6
	"Clatsop County, OR"	"41007"	12	37202	32.3 (Unreliable)
	"Deschutes County, OR"	"41017"	20	159775	12.5
	"Douglas County, OR"	"41019"	13	107279	12.1 (Unreliable)
	"Jackson County, OR"	"41029"	32	204794	15.6
	"Josephine County, OR"	"41033"	16	82638	19.4 (Unreliable)
	"Klamath County, OR"	"41035"	11	66337	16.6 (Unreliable)
	"Lane County, OR"	"41039"	52	353641	14.7
	"Linn County, OR"	"41043"	22	118127	18.6
	"Marion County, OR"	"41047"	33	317764	10.4
	"Multnomah County, OR"	"41051"	148	748185	19.8
	"Washington County, OR"	"41067"	51	539649	9.5
	"Yamhill County, OR"	"41071"	12	99710	12.0 (Unreliable)
	"Adams County, PA"	"42001"	11	101650	10.8 (Unreliable)
	"Allegheny County, PA"	"42003"	247	1227535	20.1
	"Armstrong County, PA"	"42005"	15	68645	21.9 (Unreliable)
	"Beaver County, PA"	"42007"	38	170354	22.3
	"Berks County, PA"	"42011"	65	412676	15.8
	"Blair County, PA"	"42013"	26	127178	20.4
	"Bradford County, PA"	"42015"	10	63044	15.9 (Unreliable)
	"Bucks County, PA"	"42017"	135	626397	21.6
	"Butler County, PA"	"42019"	30	184723	16.2
	"Cambria County, PA"	"42021"	27	142572	18.9
	"Carbon County, PA"	"42025"	14	65141	21.5 (Unreliable)
	"Chester County, PA"	"42029"	73	503652	14.5
	"Clearfield County, PA"	"42033"	10	81467	12.3 (Unreliable)
	"Crawford County, PA"	"42039"	12	88104	13.6 (Unreliable)
	"Cumberland County, PA"	"42041"	24	236891	10.1
	"Dauphin County, PA"	"42043"	32	269059	11.9
	"Delaware County, PA"	"42045"	148	559094	26.5
	"Erie County, PA"	"42049"	49	281197	17.4
	"Fayette County, PA"	"42051"	43	136032	31.6
	"Franklin County, PA"	"42055"	14	151014	9.3 (Unreliable)
	"Greene County, PA"	"42059"	10	38418	26.0 (Unreliable)
	"Indiana County, PA"	"42063"	24	88575	27.1
	"Lackawanna County, PA"	"42069"	41	214587	19.1
	"Lancaster County, PA"	"42071"	59	523689	11.3
	"Lawrence County, PA"	"42073"	22	90322	24.4
	"Lehigh County, PA"	"42077"	61	353625	17.2
	"Luzerne County, PA"	"42079"	54	321129	16.8
	"Lycoming County, PA"	"42081"	10	116677	8.6 (Unreliable)
	"Mercer County, PA"	"42085"	17	116243	14.6 (Unreliable)
	"Monroe County, PA"	"42089"	23	169868	13.5
	"Montgomery County, PA"	"42091"	113	805500	14.0
	"Northampton County, PA"	"42095"	46	298280	15.4
	"Northumberland County, PA"	"42097"	12	94451	12.7 (Unreliable)
	"Philadelphia County, PA"	"42101"	436	1539022	28.3
	"Pike County, PA"	"42103"	12	57529	20.9 (Unreliable)
	"Schuylkill County, PA"	"42107"	24	147621	16.3
	"Venango County, PA"	"42121"	13	54713	23.8 (Unreliable)
	"Washington County, PA"	"42125"	39	208069	18.7
	"Westmoreland County, PA"	"42129"	79	364493	21.7
	"York County, PA"	"42133"	57	436845	13.0
	"Kent County, RI"	"44003"	43	165587	26.0
	"Providence County, RI"	"44007"	116	628087	18.5
	"Washington County, RI"	"44009"	19	126491	15.0 (Unreliable)
	"Aiken County, SC"	"45003"	24	161822	14.8
	"Anderson County, SC"	"45007"	34	188537	18.0
	"Beaufort County, SC"	"45013"	17	163958	10.4 (Unreliable)
	"Berkeley County, SC"	"45015"	19	183701	10.3 (Unreliable)
	"Charleston County, SC"	"45019"	55	357545	15.4
	"Dorchester County, SC"	"45035"	14	140072	10.0 (Unreliable)
	"Florence County, SC"	"45041"	14	137490	10.2 (Unreliable)
	"Greenville County, SC"	"45045"	71	459101	15.5
	"Horry County, SC"	"45051"	30	275426	10.9
	"Lancaster County, SC"	"45057"	12	77734	15.4 (Unreliable)
	"Lexington County, SC"	"45063"	44	266417	16.5
	"Oconee County, SC"	"45073"	21	74233	28.3
	"Pickens County, SC"	"45077"	32	119433	26.8
	"Richland County, SC"	"45079"	37	389475	9.5
	"Spartanburg County, SC"	"45083"	60	286110	21.0
	"York County, SC"	"45091"	31	230197	13.5
	"Minnehaha County, SD"	"46099"	13	172037	7.6 (Unreliable)
	"Anderson County, TN"	"47001"	18	75179	23.9 (Unreliable)
	"Blount County, TN"	"47009"	24	123704	19.4
	"Bradley County, TN"	"47011"	17	99883	17.0 (Unreliable)
	"Campbell County, TN"	"47013"	16	40579	39.4 (Unreliable)
	"Carter County, TN"	"47019"	15	57434	26.1 (Unreliable)
	"Cheatham County, TN"	"47021"	12	38986	30.8 (Unreliable)
	"Cumberland County, TN"	"47035"	10	56620	17.7 (Unreliable)
	"Davidson County, TN"	"47037"	104	635503	16.4
	"Greene County, TN"	"47059"	15	68996	21.7 (Unreliable)
	"Hamblen County, TN"	"47063"	27	62816	43.0
	"Hamilton County, TN"	"47065"	46	340939	13.5
	"Hardin County, TN"	"47071"	10	25868	38.7 (Unreliable)
	"Hawkins County, TN"	"47073"	25	56617	44.2
	"Jefferson County, TN"	"47089"	12	52008	23.1 (Unreliable)
	"Knox County, TN"	"47093"	86	436551	19.7
	"Loudon County, TN"	"47105"	11	49073	22.4 (Unreliable)
	"McMinn County, TN"	"47107"	12	52356	22.9 (Unreliable)
	"Madison County, TN"	"47113"	11	98022	11.2 (Unreliable)
	"Montgomery County, TN"	"47125"	20	176655	11.3
	"Overton County, TN"	"47133"	15	22193	67.6 (Unreliable)
	"Putnam County, TN"	"47141"	15	72981	20.6 (Unreliable)
	"Roane County, TN"	"47145"	22	53856	40.8
	"Robertson County, TN"	"47147"	14	66693	21.0 (Unreliable)
	"Rutherford County, TN"	"47149"	19	269136	7.1 (Unreliable)
	"Sevier County, TN"	"47155"	14	91123	15.4 (Unreliable)
	"Shelby County, TN"	"47157"	99	933011	10.6
	"Sullivan County, TN"	"47163"	23	156929	14.7
	"Sumner County, TN"	"47165"	22	163882	13.4
	"Washington County, TN"	"47179"	21	123920	16.9
	"Williamson County, TN"	"47187"	20	188342	10.6
	"Wilson County, TN"	"47189"	19	116780	16.3 (Unreliable)
	"Angelina County, TX"	"48005"	14	87275	16.0 (Unreliable)
	"Bastrop County, TX"	"48021"	10	75050	13.3 (Unreliable)
	"Bell County, TX"	"48027"	23	316111	7.3
	"Bexar County, TX"	"48029"	264	1755342	15.0
	"Brazoria County, TX"	"48039"	44	319258	13.8
	"Brazos County, TX"	"48041"	19	197477	9.6 (Unreliable)
	"Cameron County, TX"	"48061"	11	412937	2.7 (Unreliable)
	"Collin County, TX"	"48085"	69	814607	8.5
	"Comal County, TX"	"48091"	11	112047	9.8 (Unreliable)
	"Dallas County, TX"	"48113"	240	2407305	10.0
	"Denton County, TX"	"48121"	72	685376	10.5
	"Ector County, TX"	"48135"	17	139689	12.2 (Unreliable)
	"El Paso County, TX"	"48141"	63	819471	7.7
	"Fort Bend County, TX"	"48157"	40	606962	6.6
	"Galveston County, TX"	"48167"	46	295596	15.6
	"Grayson County, TX"	"48181"	24	121274	19.8
	"Gregg County, TX"	"48183"	13	122445	10.6 (Unreliable)
	"Guadalupe County, TX"	"48187"	12	135869	8.8 (Unreliable)
	"Hardin County, TX"	"48199"	11	55046	20.0 (Unreliable)
	"Harris County, TX"	"48201"	385	4179717	9.2
	"Hays County, TX"	"48209"	12	163209	7.4 (Unreliable)
	"Hidalgo County, TX"	"48215"	20	794682	2.5
	"Hunt County, TX"	"48231"	11	86790	12.7 (Unreliable)
	"Jefferson County, TX"	"48245"	35	253318	13.8
	"Johnson County, TX"	"48251"	12	151955	7.9 (Unreliable)
	"Kaufman County, TX"	"48257"	10	105298	9.5 (Unreliable)
	"Kerr County, TX"	"48265"	11	49628	22.2 (Unreliable)
	"Liberty County, TX"	"48291"	12	76057	15.8 (Unreliable)
	"Lubbock County, TX"	"48303"	23	283470	8.1
	"McLennan County, TX"	"48309"	12	237784	5.0 (Unreliable)
	"Midland County, TX"	"48329"	15	140061	10.7 (Unreliable)
	"Montgomery County, TX"	"48339"	44	471591	9.3
	"Nueces County, TX"	"48355"	64	343190	18.6
	"Orange County, TX"	"48361"	19	82374	23.1 (Unreliable)
	"Parker County, TX"	"48367"	12	118533	10.1 (Unreliable)
	"Polk County, TX"	"48373"	10	45708	21.9 (Unreliable)
	"Potter County, TX"	"48375"	16	122376	13.1 (Unreliable)
	"Smith County, TX"	"48423"	25	212691	11.8
	"Tarrant County, TX"	"48439"	177	1848347	9.6
	"Taylor County, TX"	"48441"	14	132879	10.5 (Unreliable)
	"Tom Green County, TX"	"48451"	10	111778	8.9 (Unreliable)
	"Travis County, TX"	"48453"	154	1061858	14.5
	"Victoria County, TX"	"48469"	15	87467	17.1 (Unreliable)
	"Webb County, TX"	"48479"	19	255486	7.4 (Unreliable)
	"Wichita County, TX"	"48485"	25	130858	19.1
	"Williamson County, TX"	"48491"	38	442278	8.6
	"Box Elder County, UT"	"49003"	10	50261	19.9 (Unreliable)
	"Carbon County, UT"	"49007"	15	21329	70.3 (Unreliable)
	"Davis County, UT"	"49011"	31	312111	9.9
	"Iron County, UT"	"49021"	16	46657	34.3 (Unreliable)
	"Salt Lake County, UT"	"49035"	214	1048534	20.4
	"Tooele County, UT"	"49045"	12	59270	20.2 (Unreliable)
	"Utah County, UT"	"49049"	90	530678	17.0
	"Washington County, UT"	"49053"	21	141541	14.8
	"Weber County, UT"	"49057"	59	234022	25.2
	"Chittenden County, VT"	"50007"	21	157740	13.3
	"Rutland County, VT"	"50021"	12	61255	19.6 (Unreliable)
	"Windham County, VT"	"50025"	10	44237	22.6 (Unreliable)
	"Arlington County, VA"	"51013"	10	216504	4.6 (Unreliable)
	"Buchanan County, VA"	"51027"	10	23940	41.8 (Unreliable)
	"Chesterfield County, VA"	"51041"	31	320493	9.7
	"Dickenson County, VA"	"51051"	10	15764	63.4 (Unreliable)
	"Fairfax County, VA"	"51059"	52	1105410	4.7
	"Fauquier County, VA"	"51061"	15	66153	22.7 (Unreliable)
	"Franklin County, VA"	"51067"	13	56391	23.1 (Unreliable)
	"Frederick County, VA"	"51069"	10	79529	12.6 (Unreliable)
	"Henrico County, VA"	"51087"	34	310844	10.9
	"Henry County, VA"	"51089"	12	53380	22.5 (Unreliable)
	"Loudoun County, VA"	"51107"	17	326921	5.2 (Unreliable)
	"Montgomery County, VA"	"51121"	13	94838	13.7 (Unreliable)
	"Prince William County, VA"	"51153"	29	419670	6.9
	"Pulaski County, VA"	"51155"	10	34746	28.8 (Unreliable)
	"Russell County, VA"	"51167"	14	28662	48.8 (Unreliable)
	"Spotsylvania County, VA"	"51177"	14	124835	11.2 (Unreliable)
	"Tazewell County, VA"	"51185"	24	44687	53.7
	"Washington County, VA"	"51191"	11	54745	20.1 (Unreliable)
	"Wise County, VA"	"51195"	14	41426	33.8 (Unreliable)
	"Alexandria city, VA"	"51510"	11	144651	7.6 (Unreliable)
	"Chesapeake city, VA"	"51550"	16	225455	7.1 (Unreliable)
	"Hampton city, VA"	"51650"	13	136517	9.5 (Unreliable)
	"Newport News city, VA"	"51700"	12	180251	6.7 (Unreliable)
	"Norfolk city, VA"	"51710"	30	243582	12.3
	"Portsmouth city, VA"	"51740"	13	95811	13.6 (Unreliable)
	"Richmond city, VA"	"51760"	34	206567	16.5
	"Roanoke city, VA"	"51770"	15	96866	15.5 (Unreliable)
	"Virginia Beach city, VA"	"51810"	41	442886	9.3
	"Benton County, WA"	"53005"	19	180516	10.5 (Unreliable)
	"Chelan County, WA"	"53007"	15	73307	20.5 (Unreliable)
	"Clallam County, WA"	"53009"	12	71775	16.7 (Unreliable)
	"Clark County, WA"	"53011"	58	432507	13.4
	"Cowlitz County, WA"	"53015"	30	102378	29.3
	"Grant County, WA"	"53025"	10	90702	11.0 (Unreliable)
	"Grays Harbor County, WA"	"53027"	11	72349	15.2 (Unreliable)
	"King County, WA"	"53033"	236	1972444	12.0
	"Kitsap County, WA"	"53035"	34	254451	13.4
	"Lewis County, WA"	"53041"	18	75691	23.8 (Unreliable)
	"Pierce County, WA"	"53053"	131	803190	16.3
	"Skagit County, WA"	"53057"	17	117759	14.4 (Unreliable)
	"Snohomish County, WA"	"53061"	175	722291	24.2
	"Spokane County, WA"	"53063"	76	473527	16.0
	"Thurston County, WA"	"53067"	34	256516	13.3
	"Whatcom County, WA"	"53073"	23	203482	11.3
	"Yakima County, WA"	"53077"	15	246223	6.1 (Unreliable)
	"Berkeley County, WV"	"54003"	28	105687	26.5
	"Boone County, WV"	"54005"	27	24450	110.4
	"Brooke County, WV"	"54009"	14	23932	58.5 (Unreliable)
	"Cabell County, WV"	"54011"	41	96545	42.5
	"Fayette County, WV"	"54019"	20	45970	43.5
	"Greenbrier County, WV"	"54025"	12	35718	33.6 (Unreliable)
	"Harrison County, WV"	"54033"	25	69272	36.1
	"Jefferson County, WV"	"54037"	11	54347	20.2 (Unreliable)
	"Kanawha County, WV"	"54039"	69	191972	35.9
	"Lincoln County, WV"	"54043"	15	21616	69.4 (Unreliable)
	"Logan County, WV"	"54045"	24	36453	65.8
	"McDowell County, WV"	"54047"	26	21708	119.8
	"Mercer County, WV"	"54055"	50	62455	80.1
	"Mingo County, WV"	"54059"	18	26591	67.7 (Unreliable)
	"Nicholas County, WV"	"54067"	14	26148	53.5 (Unreliable)
	"Putnam County, WV"	"54079"	14	56078	25.0 (Unreliable)
	"Raleigh County, WV"	"54081"	58	79233	73.2
	"Wayne County, WV"	"54099"	18	41960	42.9 (Unreliable)
	"Wood County, WV"	"54107"	12	86808	13.8 (Unreliable)
	"Wyoming County, WV"	"54109"	31	23466	132.1
	"Brown County, WI"	"55009"	28	250551	11.2
	"Dane County, WI"	"55025"	79	496460	15.9
	"Dodge County, WI"	"55027"	10	88728	11.3 (Unreliable)
	"Kenosha County, WI"	"55059"	29	166923	17.4
	"La Crosse County, WI"	"55063"	10	115259	8.7 (Unreliable)
	"Milwaukee County, WI"	"55079"	191	951535	20.1
	"Outagamie County, WI"	"55087"	11	177791	6.2 (Unreliable)
	"Racine County, WI"	"55101"	19	194942	9.7 (Unreliable)
	"Rock County, WI"	"55105"	32	159985	20.0
	"Sauk County, WI"	"55111"	15	62420	24.0 (Unreliable)
	"Sheboygan County, WI"	"55117"	18	115360	15.6 (Unreliable)
	"Walworth County, WI"	"55127"	14	102773	13.6 (Unreliable)
	"Washington County, WI"	"55131"	14	132292	10.6 (Unreliable)
	"Waukesha County, WI"	"55133"	50	390811	12.8
	"Winnebago County, WI"	"55139"	26	167646	15.5
	"Laramie County, WY"	"56021"	14	92637	15.1 (Unreliable)
	"Natrona County, WY"	"56025"	10	76410	13.1 (Unreliable)
"Total"			41340	311663358	13.3
"---"
"Dataset: Compressed Mortality, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Age Group: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified), X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified), X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system), X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics), X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified), X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified), X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system), X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances), X85 (Assault by drugs,"
"medicaments and biological substances), Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent), Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent), Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent), Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent), Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"Race: All"
"States: All"
"Year: 2011"
"Group By: County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cmf.html for more information."
"---"
"Query Date: Mar 9, 2018 10:45:39 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Compressed Mortality File"
"1999-2016 on CDC WONDER Online Database, released December 2017. Data are from the Compressed Mortality File 1999-2016 Series 20"
"No. 2V, 2017, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/cmf-icd10.html on Mar 9, 2018 10:45:39 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"---"
Caveats:
"1. Due to confidentiality constraints, sub-national death counts and rates are suppressed when the number of deaths is less than"
"10. Figures representing infant deaths and births have additional constraints for national and local data. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Assurance of Confidentiality."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Unreliable."
"3. About sub-national population figures for regions, divisions, states and counties: population figures for 1999 are from the"
"1990-1999 series of bridged-race intercensal estimates of the July 1 resident population; population figures for 2000 and 2010"
"are bridged-race April 1 census counts; population figures for 2001-2009 are from the revised 2000-2009 series of bridged-race"
"intercensal estimates of the July 1 resident population; and population figures for 2011-2016 are bridged-race postcensal"
"estimates of the July 1 resident population, from the Vintage 2016 series released by NCHS on June 26, 2017."
"4. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Age Group."
"5. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#ICD-10 Changes."
"6. Hoonah-Angoon Census Area, Alaska (FIPS code 02105) data are only available for 2014 and later; for computational purposes,"
"counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for this"
"entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Hoonah-Angoon Census Area."
"7. Petersburg Borough/Census Area, Alaska (FIPS code 02195) data are only available for 2014 and later; for computational"
"purposes, counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for"
"this entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Petersburg Borough/Census Area."
"8. Prince of Wales-Hyder Census Area, Alaska (FIPS code 02198) data are only available for 2014 and later; for computational"
"purposes, counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for"
"this entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Prince of Wales-Hyder Census Area."
"9. Skagway Municipality, Alaska (FIPS code 02230) data are only available for 2014 and later; for computational purposes, counts"
"and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Skagway Municipality."
"10. Wrangell City and Borough, Alaska (FIPS code 02275) data are only available for 2014 and later; for computational purposes,"
"counts and population estimates for 1999-2013 are set to zero. Thus, counts and rates shown in multi-year requests for this"
"entity do not include any data for years prior to 2014, only data for 2014 and later. More information:"
"http://wonder.cdc.gov/wonder/help/cmf.html#Wrangell City and Borough."
"11. Carson City, Nevada (FIPS code 32510) data are shown separately from the adjacent counties for."
"12. Baltimore city, Maryland (FIPS code 24510) and Baltimore County, Maryland (FIPS code 24005) data are reported separately."
"13. St. Louis city, Missouri (FIPS code 29510) and St. Louis County, Missouri (FIPS code 29189) data are reported separately."
"14. Bedford city, Virginia (FIPS code 51515) data are available only for 1999-2010. For 2011 and beyond, death counts and"
"population estimates for Bedford city have been combined with Bedford County (FIPS code 51019). Death counts and population"
"estimates for this entity from multi-year requests, only reflect data from 1999 through 2010; for 2011 and beyond they have been"
"set to zero. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Bedford-Virginia."
"15. Clifton Forge city, Virginia (FIPS code 51560) data are available only for 1999-2000. For 2001 and beyond, death counts and"
"population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code 51005)."
"Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 through 2000; for"
"2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/cmf.html#Clifton Forge."
