"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Monterey County, CA"	"06053"	48	429902	11.2
	"Napa County, CA"	"06055"	13	141097	9.2 (Unreliable)
	"Nevada County, CA"	"06057"	20	98796	20.2
	"Orange County, CA"	"06059"	372	3134438	11.9
	"Placer County, CA"	"06061"	36	370486	9.7
	"Plumas County, CA"	"06063"	11	18573	59.2 (Unreliable)
	"Riverside County, CA"	"06065"	327	2322455	14.1
	"Sacramento County, CA"	"06067"	250	1478137	16.9
	"San Bernardino County, CA"	"06071"	124	2105935	5.9
	"San Diego County, CA"	"06073"	419	3258856	12.9
	"San Francisco County, CA"	"06075"	164	850424	19.3
	"San Joaquin County, CA"	"06077"	121	713218	17.0
	"San Luis Obispo County, CA"	"06079"	33	278877	11.8
	"San Mateo County, CA"	"06081"	68	756819	9.0
	"Santa Barbara County, CA"	"06083"	56	440553	12.7
	"Santa Clara County, CA"	"06085"	134	1889824	7.1
	"Santa Cruz County, CA"	"06087"	59	270971	21.8
	"Shasta County, CA"	"06089"	40	179717	22.3
	"Solano County, CA"	"06095"	69	429601	16.1
	"Sonoma County, CA"	"06097"	74	499168	14.8
	"Stanislaus County, CA"	"06099"	69	529754	13.0
	"Tulare County, CA"	"06107"	36	456115	7.9
	"Tuolumne County, CA"	"06109"	19	53827	35.3 (Unreliable)
	"Ventura County, CA"	"06111"	121	844078	14.3
	"Yolo County, CA"	"06113"	25	208737	12.0
	"Adams County, CO"	"08001"	96	480446	20.0
	"Arapahoe County, CO"	"08005"	102	618307	16.5
	"Boulder County, CO"	"08013"	47	313204	15.0
	"Denver County, CO"	"08031"	134	662425	20.2
	"Douglas County, CO"	"08035"	23	314981	7.3
	"El Paso County, CO"	"08041"	139	662647	21.0
	"Jefferson County, CO"	"08059"	88	559076	15.7
	"Larimer County, CO"	"08069"	55	324709	16.9
	"Mesa County, CO"	"08077"	20	147502	13.6
	"Pueblo County, CO"	"08101"	45	161350	27.9
	"Weld County, CO"	"08123"	38	276163	13.8
	"Fairfield County, CT"	"09001"	104	943686	11.0
	"Hartford County, CT"	"09003"	160	896258	17.9
	"Litchfield County, CT"	"09005"	55	185110	29.7
	"Middlesex County, CT"	"09007"	35	164555	21.3
	"New Haven County, CT"	"09009"	150	861534	17.4
	"New London County, CT"	"09011"	58	272053	21.3
	"Tolland County, CT"	"09013"	28	151758	18.5
	"Windham County, CT"	"09015"	33	116919	28.2
	"Kent County, DE"	"10001"	40	171949	23.3
	"New Castle County, DE"	"10003"	111	552271	20.1
	"Sussex County, DE"	"10005"	38	210728	18.0
	"District of Columbia, DC"	"11001"	96	659005	14.6
	"Alachua County, FL"	"12001"	22	255786	8.6
	"Bay County, FL"	"12005"	30	178860	16.8
	"Brevard County, FL"	"12009"	111	557299	19.9
	"Broward County, FL"	"12011"	220	1865385	11.8
	"Charlotte County, FL"	"12015"	14	168595	8.3 (Unreliable)
	"Citrus County, FL"	"12017"	26	139264	18.7
	"Clay County, FL"	"12019"	29	199501	14.5
	"Collier County, FL"	"12021"	48	347899	13.8
	"Columbia County, FL"	"12023"	13	67942	19.1 (Unreliable)
	"Duval County, FL"	"12031"	148	898372	16.5
	"Escambia County, FL"	"12033"	41	309449	13.2
	"Flagler County, FL"	"12035"	14	102471	13.7 (Unreliable)
	"Hernando County, FL"	"12053"	27	175695	15.4
	"Highlands County, FL"	"12055"	18	98085	18.4 (Unreliable)
	"Hillsborough County, FL"	"12057"	163	1317116	12.4
	"Indian River County, FL"	"12061"	27	144740	18.7
	"Lake County, FL"	"12069"	40	315657	12.7
	"Lee County, FL"	"12071"	86	678048	12.7
	"Leon County, FL"	"12073"	18	284053	6.3 (Unreliable)
	"Manatee County, FL"	"12081"	91	351713	25.9
	"Marion County, FL"	"12083"	57	339079	16.8
	"Martin County, FL"	"12085"	20	153272	13.0
	"Miami-Dade County, FL"	"12086"	140	2667299	5.2
	"Monroe County, FL"	"12087"	11	76910	14.3 (Unreliable)
	"Okaloosa County, FL"	"12091"	21	195479	10.7
	"Orange County, FL"	"12095"	177	1253631	14.1
	"Osceola County, FL"	"12097"	41	311445	13.2
	"Palm Beach County, FL"	"12099"	236	1397526	16.9
	"Pasco County, FL"	"12101"	105	485447	21.6
	"Pinellas County, FL"	"12103"	190	937457	20.3
	"Polk County, FL"	"12105"	93	634932	14.6
	"St. Johns County, FL"	"12109"	23	218151	10.5
	"St. Lucie County, FL"	"12111"	46	291002	15.8
	"Santa Rosa County, FL"	"12113"	17	163154	10.4 (Unreliable)
	"Sarasota County, FL"	"12115"	54	396537	13.6
	"Seminole County, FL"	"12117"	55	442326	12.4
	"Volusia County, FL"	"12127"	75	507913	14.8
	"Barrow County, GA"	"13013"	13	72982	17.8 (Unreliable)
	"Bartow County, GA"	"13015"	18	101675	17.7 (Unreliable)
	"Bibb County, GA"	"13021"	13	153914	8.4 (Unreliable)
	"Carroll County, GA"	"13045"	21	114052	18.4
	"Catoosa County, GA"	"13047"	13	65585	19.8 (Unreliable)
	"Chatham County, GA"	"13051"	25	282849	8.8
	"Cherokee County, GA"	"13057"	39	230578	16.9
	"Clarke County, GA"	"13059"	11	120634	9.1 (Unreliable)
	"Clayton County, GA"	"13063"	19	267576	7.1 (Unreliable)
	"Cobb County, GA"	"13067"	120	729146	16.5
	"Columbia County, GA"	"13073"	18	139281	12.9 (Unreliable)
	"Coweta County, GA"	"13077"	13	135435	9.6 (Unreliable)
	"DeKalb County, GA"	"13089"	59	722615	8.2
	"Douglas County, GA"	"13097"	26	138447	18.8
	"Fayette County, GA"	"13113"	14	109550	12.8 (Unreliable)
	"Floyd County, GA"	"13115"	10	96061	10.4 (Unreliable)
	"Forsyth County, GA"	"13117"	30	203679	14.7
	"Fulton County, GA"	"13121"	140	994342	14.1
	"Gwinnett County, GA"	"13135"	60	875418	6.9
	"Hall County, GA"	"13139"	24	190215	12.6
	"Henry County, GA"	"13151"	31	213439	14.5
	"Houston County, GA"	"13153"	12	149236	8.0 (Unreliable)
	"Madison County, GA"	"13195"	12	28366	42.3 (Unreliable)
	"Murray County, GA"	"13213"	11	39355	28.0 (Unreliable)
	"Muscogee County, GA"	"13215"	23	201245	11.4
	"Paulding County, GA"	"13223"	32	148962	21.5
	"Richmond County, GA"	"13245"	27	201117	13.4
	"Rockdale County, GA"	"13247"	11	87516	12.6 (Unreliable)
	"Troup County, GA"	"13285"	11	69451	15.8 (Unreliable)
	"Walker County, GA"	"13295"	11	68289	16.1 (Unreliable)
	"Walton County, GA"	"13297"	15	87610	17.1 (Unreliable)
	"Ware County, GA"	"13299"	16	35578	45.0 (Unreliable)
	"Whitfield County, GA"	"13313"	11	103498	10.6 (Unreliable)
	"Hawaii County, HI"	"15001"	21	193885	10.8
	"Honolulu County, HI"	"15003"	103	988586	10.4
	"Maui County, HI"	"15009"	25	163249	15.3
	"Ada County, ID"	"16001"	69	426420	16.2
	"Bannock County, ID"	"16005"	26	83516	31.1
	"Bingham County, ID"	"16011"	10	45191	22.1 (Unreliable)
	"Bonneville County, ID"	"16019"	23	108381	21.2
	"Canyon County, ID"	"16027"	30	202710	14.8
	"Kootenai County, ID"	"16055"	12	147294	8.1 (Unreliable)
	"Boone County, IL"	"17007"	12	53706	22.3 (Unreliable)
	"Champaign County, IL"	"17019"	31	206646	15.0
	"Cook County, IL"	"17031"	622	5239254	11.9
	"DuPage County, IL"	"17043"	91	932419	9.8
	"Franklin County, IL"	"17055"	13	39485	32.9 (Unreliable)
	"Jackson County, IL"	"17077"	10	59293	16.9 (Unreliable)
	"Kane County, IL"	"17089"	43	526636	8.2
	"Kankakee County, IL"	"17091"	23	111461	20.6
	"Kendall County, IL"	"17093"	10	121565	8.2 (Unreliable)
	"Lake County, IL"	"17097"	81	703357	11.5
	"LaSalle County, IL"	"17099"	18	111933	16.1 (Unreliable)
	"McHenry County, IL"	"17111"	39	306749	12.7
	"McLean County, IL"	"17113"	23	173843	13.2
	"Macon County, IL"	"17115"	12	108479	11.1 (Unreliable)
	"Madison County, IL"	"17119"	88	266637	33.0
	"Morgan County, IL"	"17137"	11	34729	31.7 (Unreliable)
	"Ogle County, IL"	"17141"	10	52067	19.2 (Unreliable)
	"Peoria County, IL"	"17143"	29	187272	15.5
	"Rock Island County, IL"	"17161"	15	146789	10.2 (Unreliable)
	"St. Clair County, IL"	"17163"	49	265587	18.4
	"Sangamon County, IL"	"17167"	36	198959	18.1
	"Tazewell County, IL"	"17179"	22	135567	16.2
	"Vermilion County, IL"	"17183"	16	79695	20.1 (Unreliable)
	"Whiteside County, IL"	"17195"	12	57046	21.0 (Unreliable)
	"Will County, IL"	"17197"	88	685109	12.8
	"Williamson County, IL"	"17199"	17	67350	25.2 (Unreliable)
	"Winnebago County, IL"	"17201"	83	288639	28.8
	"Allen County, IN"	"18003"	51	365361	14.0
	"Bartholomew County, IN"	"18005"	11	80182	13.7 (Unreliable)
	"Clark County, IN"	"18019"	27	114185	23.6
	"Dearborn County, IN"	"18029"	15	49451	30.3 (Unreliable)
	"Delaware County, IN"	"18035"	35	116612	30.0
	"Elkhart County, IN"	"18039"	23	201609	11.4
	"Fayette County, IN"	"18041"	15	23479	63.9 (Unreliable)
	"Floyd County, IN"	"18043"	20	76257	26.2
	"Grant County, IN"	"18053"	12	68505	17.5 (Unreliable)
	"Hamilton County, IN"	"18057"	28	303065	9.2
	"Hancock County, IN"	"18059"	22	71933	30.6
	"Hendricks County, IN"	"18063"	22	156059	14.1
	"Henry County, IN"	"18065"	12	49057	24.5 (Unreliable)
	"Howard County, IN"	"18067"	18	82739	21.8 (Unreliable)
	"Jackson County, IN"	"18071"	15	43717	34.3 (Unreliable)
	"Johnson County, IN"	"18081"	24	147346	16.3
	"Lake County, IN"	"18089"	53	490572	10.8
	"La Porte County, IN"	"18091"	20	111665	17.9
	"Madison County, IN"	"18095"	32	129886	24.6
	"Marion County, IN"	"18097"	245	934212	26.2
	"Monroe County, IN"	"18105"	30	143462	20.9
	"Morgan County, IN"	"18109"	19	69596	27.3 (Unreliable)
	"Porter County, IN"	"18127"	42	167336	25.1
	"St. Joseph County, IN"	"18141"	36	267620	13.5
	"Tippecanoe County, IN"	"18157"	27	183515	14.7
	"Vanderburgh County, IN"	"18163"	39	182073	21.4
	"Vigo County, IN"	"18167"	16	108100	14.8 (Unreliable)
	"Wayne County, IN"	"18177"	20	67406	29.7
	"Cerro Gordo County, IA"	"19033"	10	43227	23.1 (Unreliable)
	"Johnson County, IA"	"19103"	21	142280	14.8
	"Linn County, IA"	"19113"	30	217596	13.8
	"Polk County, IA"	"19153"	48	459780	10.4
	"Pottawattamie County, IA"	"19155"	11	93174	11.8 (Unreliable)
	"Scott County, IA"	"19163"	17	171546	9.9 (Unreliable)
	"Woodbury County, IA"	"19193"	10	102314	9.8 (Unreliable)
	"Douglas County, KS"	"20045"	10	116430	8.6 (Unreliable)
	"Johnson County, KS"	"20091"	56	573024	9.8
	"Leavenworth County, KS"	"20103"	16	78658	20.3 (Unreliable)
	"Reno County, KS"	"20155"	11	63737	17.3 (Unreliable)
	"Sedgwick County, KS"	"20173"	87	508666	17.1
	"Shawnee County, KS"	"20177"	24	178509	13.4
	"Wyandotte County, KS"	"20209"	14	161855	8.6 (Unreliable)
	"Bell County, KY"	"21013"	12	27750	43.2 (Unreliable)
	"Boone County, KY"	"21015"	35	125735	27.8
	"Boyd County, KY"	"21019"	16	48795	32.8 (Unreliable)
	"Bullitt County, KY"	"21029"	26	78022	33.3
	"Campbell County, KY"	"21037"	45	91490	49.2
	"Daviess County, KY"	"21059"	10	98416	10.2 (Unreliable)
	"Fayette County, KY"	"21067"	84	310725	27.0
	"Floyd County, KY"	"21071"	22	38139	57.7
	"Franklin County, KY"	"21073"	11	49963	22.0 (Unreliable)
	"Grant County, KY"	"21081"	12	24831	48.3 (Unreliable)
	"Hardin County, KY"	"21093"	18	108610	16.6 (Unreliable)
	"Jefferson County, KY"	"21111"	185	760703	24.3
	"Kenton County, KY"	"21117"	75	163463	45.9
	"Laurel County, KY"	"21125"	15	60048	25.0 (Unreliable)
	"Leslie County, KY"	"21131"	10	10892	91.8 (Unreliable)
	"McCracken County, KY"	"21145"	19	65324	29.1 (Unreliable)
	"Madison County, KY"	"21151"	23	87218	26.4
	"Marshall County, KY"	"21157"	12	31072	38.6 (Unreliable)
	"Montgomery County, KY"	"21173"	11	27391	40.2 (Unreliable)
	"Perry County, KY"	"21193"	13	27713	46.9 (Unreliable)
	"Pike County, KY"	"21195"	30	63033	47.6
	"Powell County, KY"	"21197"	11	12382	88.8 (Unreliable)
	"Russell County, KY"	"21207"	15	17770	84.4 (Unreliable)
	"Warren County, KY"	"21227"	17	120651	14.1 (Unreliable)
	"Whitley County, KY"	"21235"	16	35743	44.8 (Unreliable)
	"Acadia Parish, LA"	"22001"	10	62562	16.0 (Unreliable)
	"Ascension Parish, LA"	"22005"	15	117291	12.8 (Unreliable)
	"Avoyelles Parish, LA"	"22009"	11	41147	26.7 (Unreliable)
	"Caddo Parish, LA"	"22017"	20	252747	7.9
	"Calcasieu Parish, LA"	"22019"	33	196815	16.8
	"East Baton Rouge Parish, LA"	"22033"	63	445864	14.1
	"Jefferson Parish, LA"	"22051"	111	434858	25.5
	"Lafayette Parish, LA"	"22055"	32	235656	13.6
	"Lafourche Parish, LA"	"22057"	26	97750	26.6
	"Livingston Parish, LA"	"22063"	34	135695	25.1
	"Orleans Parish, LA"	"22071"	110	384355	28.6
	"Ouachita Parish, LA"	"22073"	16	156504	10.2 (Unreliable)
	"Rapides Parish, LA"	"22079"	17	132461	12.8 (Unreliable)
	"St. Landry Parish, LA"	"22097"	10	83823	11.9 (Unreliable)
	"St. Tammany Parish, LA"	"22103"	69	246026	28.0
	"Tangipahoa Parish, LA"	"22105"	28	127024	22.0
	"Terrebonne Parish, LA"	"22109"	22	113645	19.4
	"Washington Parish, LA"	"22117"	13	46242	28.1 (Unreliable)
	"Androscoggin County, ME"	"23001"	23	107408	21.4
	"Cumberland County, ME"	"23005"	44	288258	15.3
	"Hancock County, ME"	"23009"	11	54550	20.2 (Unreliable)
	"Kennebec County, ME"	"23011"	20	121167	16.5
	"Penobscot County, ME"	"23019"	21	153500	13.7
	"Washington County, ME"	"23029"	10	31834	31.4 (Unreliable)
	"York County, ME"	"23031"	44	200686	21.9
	"Allegany County, MD"	"24001"	12	73045	16.4 (Unreliable)
	"Anne Arundel County, MD"	"24003"	121	559966	21.6
	"Baltimore County, MD"	"24005"	189	826518	22.9
	"Calvert County, MD"	"24009"	21	90601	23.2
	"Caroline County, MD"	"24011"	11	32524	33.8 (Unreliable)
	"Carroll County, MD"	"24013"	35	167700	20.9
	"Cecil County, MD"	"24015"	36	102180	35.2
	"Charles County, MD"	"24017"	23	154567	14.9
	"Frederick County, MD"	"24021"	43	243569	17.7
	"Harford County, MD"	"24025"	46	249839	18.4
	"Howard County, MD"	"24027"	20	308151	6.5
	"Montgomery County, MD"	"24031"	73	1027780	7.1
	"Prince George's County, MD"	"24033"	67	900647	7.4
	"Queen Anne's County, MD"	"24035"	11	48727	22.6 (Unreliable)
	"St. Mary's County, MD"	"24037"	11	110483	10.0 (Unreliable)
	"Washington County, MD"	"24043"	46	149459	30.8
	"Wicomico County, MD"	"24045"	15	101538	14.8 (Unreliable)
	"Worcester County, MD"	"24047"	10	51438	19.4 (Unreliable)
	"Baltimore city, MD"	"24510"	263	623353	42.2
	"Barnstable County, MA"	"25001"	55	214858	25.6
	"Berkshire County, MA"	"25003"	28	128633	21.8
	"Bristol County, MA"	"25005"	164	555071	29.5
	"Essex County, MA"	"25009"	190	770391	24.7
	"Franklin County, MA"	"25011"	11	70965	15.5 (Unreliable)
	"Hampden County, MA"	"25013"	62	469033	13.2
	"Hampshire County, MA"	"25015"	24	161043	14.9
	"Middlesex County, MA"	"25017"	260	1569953	16.6
	"Norfolk County, MA"	"25021"	123	692143	17.8
	"Plymouth County, MA"	"25023"	99	506937	19.5
	"Suffolk County, MA"	"25025"	131	768537	17.0
	"Worcester County, MA"	"25027"	136	814299	16.7
	"Allegan County, MI"	"26005"	25	113778	22.0
	"Bay County, MI"	"26017"	17	106232	16.0 (Unreliable)
	"Berrien County, MI"	"26021"	33	155439	21.2
	"Calhoun County, MI"	"26025"	30	134976	22.2
	"Eaton County, MI"	"26045"	14	108679	12.9 (Unreliable)
	"Genesee County, MI"	"26049"	57	412813	13.8
	"Ingham County, MI"	"26065"	55	284058	19.4
	"Ionia County, MI"	"26067"	15	64292	23.3 (Unreliable)
	"Jackson County, MI"	"26075"	13	159597	8.1 (Unreliable)
	"Kalamazoo County, MI"	"26077"	37	258994	14.3
	"Kent County, MI"	"26081"	60	630227	9.5
	"Lenawee County, MI"	"26091"	21	98696	21.3
	"Livingston County, MI"	"26093"	50	185727	26.9
	"Macomb County, MI"	"26099"	252	861804	29.2
	"Monroe County, MI"	"26115"	37	149936	24.7
	"Muskegon County, MI"	"26121"	52	172281	30.2
	"Oakland County, MI"	"26125"	129	1238718	10.4
	"Ottawa County, MI"	"26139"	31	276963	11.2
	"Saginaw County, MI"	"26145"	41	195252	21.0
	"St. Clair County, MI"	"26147"	44	160107	27.5
	"Van Buren County, MI"	"26159"	11	75193	14.6 (Unreliable)
	"Washtenaw County, MI"	"26161"	65	358980	18.1
	"Wayne County, MI"	"26163"	457	1764919	25.9
	"Anoka County, MN"	"27003"	27	341581	7.9
	"Clay County, MN"	"27027"	10	61219	16.3 (Unreliable)
	"Dakota County, MN"	"27037"	30	411979	7.3
	"Hennepin County, MN"	"27053"	133	1210404	11.0
	"Olmsted County, MN"	"27109"	16	150068	10.7 (Unreliable)
	"Ramsey County, MN"	"27123"	59	532402	11.1
	"St. Louis County, MN"	"27137"	33	200685	16.4
	"Sherburne County, MN"	"27141"	12	91088	13.2 (Unreliable)
	"Stearns County, MN"	"27145"	13	153485	8.5 (Unreliable)
	"Washington County, MN"	"27163"	24	249026	9.6
	"DeSoto County, MS"	"28033"	22	170825	12.9
	"Harrison County, MS"	"28047"	47	198597	23.7
	"Jackson County, MS"	"28059"	31	141422	21.9
	"Madison County, MS"	"28089"	15	101698	14.7 (Unreliable)
	"Rankin County, MS"	"28121"	13	148012	8.8 (Unreliable)
	"Boone County, MO"	"29019"	16	172906	9.3 (Unreliable)
	"Buchanan County, MO"	"29021"	13	89486	14.5 (Unreliable)
	"Butler County, MO"	"29023"	14	42865	32.7 (Unreliable)
	"Cass County, MO"	"29037"	15	100951	14.9 (Unreliable)
	"Christian County, MO"	"29043"	10	82048	12.2 (Unreliable)
	"Clay County, MO"	"29047"	21	233224	9.0
	"Dunklin County, MO"	"29069"	12	31358	38.3 (Unreliable)
	"Franklin County, MO"	"29071"	26	102029	25.5
	"Greene County, MO"	"29077"	64	285889	22.4
	"Jackson County, MO"	"29095"	110	683001	16.1
	"Jasper County, MO"	"29097"	21	117533	17.9
	"Jefferson County, MO"	"29099"	71	222660	31.9
	"Lincoln County, MO"	"29113"	11	54272	20.3 (Unreliable)
	"St. Charles County, MO"	"29183"	67	379894	17.6
	"St. Francois County, MO"	"29187"	30	65993	45.5
	"St. Louis County, MO"	"29189"	189	1001207	18.9
	"St. Louis city, MO"	"29510"	120	316840	37.9
	"Flathead County, MT"	"30029"	12	94728	12.7 (Unreliable)
	"Missoula County, MT"	"30063"	13	112595	11.5 (Unreliable)
	"Yellowstone County, MT"	"30111"	21	155469	13.5
	"Douglas County, NE"	"31055"	49	543312	9.0
	"Lancaster County, NE"	"31109"	24	302097	7.9
	"Sarpy County, NE"	"31153"	10	172293	5.8 (Unreliable)
	"Clark County, NV"	"32003"	403	2064899	19.5
	"Douglas County, NV"	"32005"	11	47492	23.2 (Unreliable)
	"Nye County, NV"	"32023"	10	42903	23.3 (Unreliable)
	"Washoe County, NV"	"32031"	80	438943	18.2
	"Carson City, NV"	"32510"	12	54385	22.1 (Unreliable)
	"Belknap County, NH"	"33001"	11	60278	18.2 (Unreliable)
	"Cheshire County, NH"	"33005"	16	76288	21.0 (Unreliable)
	"Coos County, NH"	"33007"	12	32778	36.6 (Unreliable)
	"Grafton County, NH"	"33009"	14	89465	15.6 (Unreliable)
	"Hillsborough County, NH"	"33011"	110	405003	27.2
	"Merrimack County, NH"	"33013"	41	147714	27.8
	"Rockingham County, NH"	"33015"	70	300532	23.3
	"Strafford County, NH"	"33017"	45	126218	35.7
	"Atlantic County, NJ"	"34001"	62	274715	22.6
	"Bergen County, NJ"	"34003"	88	931196	9.5
	"Burlington County, NJ"	"34005"	73	451054	16.2
	"Camden County, NJ"	"34007"	130	510670	25.5
	"Cape May County, NJ"	"34009"	17	95417	17.8 (Unreliable)
	"Cumberland County, NJ"	"34011"	29	156346	18.5
	"Essex County, NJ"	"34013"	94	793443	11.8
	"Gloucester County, NJ"	"34015"	65	291493	22.3
	"Hudson County, NJ"	"34017"	51	669604	7.6
	"Hunterdon County, NJ"	"34019"	15	125762	11.9 (Unreliable)
	"Mercer County, NJ"	"34021"	44	371688	11.8
	"Middlesex County, NJ"	"34023"	116	833724	13.9
	"Monmouth County, NJ"	"34025"	109	627771	17.4
	"Morris County, NJ"	"34027"	53	498376	10.6
	"Ocean County, NJ"	"34029"	133	585881	22.7
	"Passaic County, NJ"	"34031"	51	508185	10.0
	"Salem County, NJ"	"34033"	10	64522	15.5 (Unreliable)
	"Somerset County, NJ"	"34035"	34	332120	10.2
	"Sussex County, NJ"	"34037"	14	144841	9.7 (Unreliable)
	"Union County, NJ"	"34039"	47	551024	8.5
	"Warren County, NJ"	"34041"	18	107169	16.8 (Unreliable)
	"Bernalillo County, NM"	"35001"	198	674829	29.3
	"Dona Ana County, NM"	"35013"	37	213536	17.3
	"Eddy County, NM"	"35015"	16	56591	28.3 (Unreliable)
	"Lea County, NM"	"35025"	11	69707	15.8 (Unreliable)
	"Otero County, NM"	"35035"	16	64994	24.6 (Unreliable)
	"Rio Arriba County, NM"	"35039"	40	39742	100.6
	"Sandoval County, NM"	"35043"	35	137540	25.4
	"San Juan County, NM"	"35045"	22	124055	17.7
	"San Miguel County, NM"	"35047"	12	28318	42.4 (Unreliable)
	"Santa Fe County, NM"	"35049"	46	147329	31.2
	"Valencia County, NM"	"35061"	20	75775	26.4
	"Albany County, NY"	"36001"	38	308295	12.3
	"Bronx County, NY"	"36005"	141	1437687	9.8
	"Broome County, NY"	"36007"	38	197669	19.2
	"Chautauqua County, NY"	"36013"	18	131980	13.6 (Unreliable)
	"Chemung County, NY"	"36015"	10	87506	11.4 (Unreliable)
	"Clinton County, NY"	"36019"	11	81682	13.5 (Unreliable)
	"Dutchess County, NY"	"36027"	48	295903	16.2
	"Erie County, NY"	"36029"	148	923702	16.0
	"Greene County, NY"	"36039"	11	48015	22.9 (Unreliable)
	"Jefferson County, NY"	"36045"	17	118724	14.3 (Unreliable)
	"Kings County, NY"	"36047"	222	2612544	8.5
	"Madison County, NY"	"36053"	12	72306	16.6 (Unreliable)
	"Monroe County, NY"	"36055"	112	750089	14.9
	"Nassau County, NY"	"36059"	173	1357799	12.7
	"New York County, NY"	"36061"	166	1634468	10.2
	"Niagara County, NY"	"36063"	36	213484	16.9
	"Oneida County, NY"	"36065"	41	233213	17.6
	"Onondaga County, NY"	"36067"	78	468742	16.6
	"Ontario County, NY"	"36069"	14	109684	12.8 (Unreliable)
	"Orange County, NY"	"36071"	69	375814	18.4
	"Oswego County, NY"	"36075"	18	120744	14.9 (Unreliable)
	"Putnam County, NY"	"36079"	16	99478	16.1 (Unreliable)
	"Queens County, NY"	"36081"	151	2314149	6.5
	"Rensselaer County, NY"	"36083"	10	160092	6.2 (Unreliable)
	"Richmond County, NY"	"36085"	85	473142	18.0
	"Rockland County, NY"	"36087"	22	322855	6.8
	"St. Lawrence County, NY"	"36089"	12	111800	10.7 (Unreliable)
	"Saratoga County, NY"	"36091"	25	224692	11.1
	"Steuben County, NY"	"36101"	13	98253	13.2 (Unreliable)
	"Suffolk County, NY"	"36103"	261	1500008	17.4
	"Sullivan County, NY"	"36105"	21	75667	27.8
	"Tioga County, NY"	"36107"	14	49793	28.1 (Unreliable)
	"Tompkins County, NY"	"36109"	15	104498	14.4 (Unreliable)
