"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"New Castle County, DE"	"10003"	47	523343	9.0
	"Sussex County, DE"	"10005"	10	177222	5.6 (Unreliable)
	"District of Columbia, DC"	"11001"	77	567136	13.6
	"Alachua County, FL"	"12001"	16	233756	6.8 (Unreliable)
	"Baker County, FL"	"12003"	12	24832	48.3 (Unreliable)
	"Bay County, FL"	"12005"	21	162917	12.9
	"Brevard County, FL"	"12009"	124	529907	23.4
	"Broward County, FL"	"12011"	277	1746896	15.9
	"Charlotte County, FL"	"12015"	15	155262	9.7 (Unreliable)
	"Citrus County, FL"	"12017"	18	133791	13.5 (Unreliable)
	"Clay County, FL"	"12019"	16	169418	9.4 (Unreliable)
	"Collier County, FL"	"12021"	47	307452	15.3
	"Columbia County, FL"	"12023"	12	63109	19.0 (Unreliable)
	"Duval County, FL"	"12031"	106	828988	12.8
	"Escambia County, FL"	"12033"	41	298339	13.7
	"Hernando County, FL"	"12053"	24	157156	15.3
	"Highlands County, FL"	"12055"	10	95614	10.5 (Unreliable)
	"Hillsborough County, FL"	"12057"	162	1143154	14.2
	"Indian River County, FL"	"12061"	19	127955	14.8 (Unreliable)
	"Lake County, FL"	"12069"	26	267587	9.7
	"Lee County, FL"	"12071"	82	555029	14.8
	"Leon County, FL"	"12073"	21	258083	8.1
	"Manatee County, FL"	"12081"	51	306845	16.6
	"Marion County, FL"	"12083"	35	303558	11.5
	"Martin County, FL"	"12085"	29	141912	20.4
	"Miami-Dade County, FL"	"12086"	124	2385872	5.2
	"Monroe County, FL"	"12087"	10	75819	13.2 (Unreliable)
	"Nassau County, FL"	"12089"	19	65568	29.0 (Unreliable)
	"Okaloosa County, FL"	"12091"	25	184045	13.6
	"Orange County, FL"	"12095"	94	1053341	8.9
	"Osceola County, FL"	"12097"	23	228026	10.1
	"Palm Beach County, FL"	"12099"	229	1278380	17.9
	"Pasco County, FL"	"12101"	85	421844	20.1
	"Pinellas County, FL"	"12103"	181	929426	19.5
	"Polk County, FL"	"12105"	61	547373	11.1
	"St. Lucie County, FL"	"12111"	30	241965	12.4
	"Santa Rosa County, FL"	"12113"	27	141132	19.1
	"Sarasota County, FL"	"12115"	71	367912	19.3
	"Seminole County, FL"	"12117"	41	406840	10.1
	"Volusia County, FL"	"12127"	86	486297	17.7
	"Walton County, FL"	"12131"	11	49392	22.3 (Unreliable)
	"Bibb County, GA"	"13021"	26	154003	16.9
	"Carroll County, GA"	"13045"	18	102526	17.6 (Unreliable)
	"Catoosa County, GA"	"13047"	12	59745	20.1 (Unreliable)
	"Chatham County, GA"	"13051"	11	242242	4.5 (Unreliable)
	"Cherokee County, GA"	"13057"	18	182128	9.9 (Unreliable)
	"Clayton County, GA"	"13063"	20	256292	7.8
	"Cobb County, GA"	"13067"	43	646754	6.6
	"Columbia County, GA"	"13073"	15	106477	14.1 (Unreliable)
	"Coweta County, GA"	"13077"	14	108371	12.9 (Unreliable)
	"DeKalb County, GA"	"13089"	30	668998	4.5
	"Floyd County, GA"	"13115"	18	94332	19.1 (Unreliable)
	"Fulton County, GA"	"13121"	92	818737	11.2
	"Gwinnett County, GA"	"13135"	30	710978	4.2
	"Hall County, GA"	"13139"	13	160979	8.1 (Unreliable)
	"Henry County, GA"	"13151"	15	169607	8.8 (Unreliable)
	"Richmond County, GA"	"13245"	15	195837	7.7 (Unreliable)
	"Walker County, GA"	"13295"	15	65160	23.0 (Unreliable)
	"Whitfield County, GA"	"13313"	14	94162	14.9 (Unreliable)
	"Hawaii County, HI"	"15001"	27	168237	16.0
	"Honolulu County, HI"	"15003"	87	918181	9.5
	"Ada County, ID"	"16001"	26	348755	7.5
	"Bannock County, ID"	"16005"	10	77419	12.9 (Unreliable)
	"Champaign County, IL"	"17019"	16	190659	8.4 (Unreliable)
	"Cook County, IL"	"17031"	509	5207615	9.8
	"DuPage County, IL"	"17043"	56	911378	6.1
	"Kane County, IL"	"17089"	40	475384	8.4
	"Kankakee County, IL"	"17091"	11	107917	10.2 (Unreliable)
	"Lake County, IL"	"17097"	57	684419	8.3
	"LaSalle County, IL"	"17099"	24	112565	21.3
	"McHenry County, IL"	"17111"	23	294280	7.8
	"McLean County, IL"	"17113"	11	160299	6.9 (Unreliable)
	"Madison County, IL"	"17119"	24	264759	9.1
	"Peoria County, IL"	"17143"	17	182868	9.3 (Unreliable)
	"Sangamon County, IL"	"17167"	14	192432	7.3 (Unreliable)
	"Will County, IL"	"17197"	60	627610	9.6
	"Winnebago County, IL"	"17201"	34	286178	11.9
	"Allen County, IN"	"18003"	34	343238	9.9
	"Bartholomew County, IN"	"18005"	10	73660	13.6 (Unreliable)
	"Dearborn County, IN"	"18029"	11	48421	22.7 (Unreliable)
	"Delaware County, IN"	"18035"	15	118170	12.7 (Unreliable)
	"Elkhart County, IN"	"18039"	12	192242	6.2 (Unreliable)
	"Floyd County, IN"	"18043"	10	71905	13.9 (Unreliable)
	"Hamilton County, IN"	"18057"	10	235039	4.3 (Unreliable)
	"Hendricks County, IN"	"18063"	10	128082	7.8 (Unreliable)
	"Henry County, IN"	"18065"	13	48064	27.0 (Unreliable)
	"Howard County, IN"	"18067"	16	84382	19.0 (Unreliable)
	"Johnson County, IN"	"18081"	14	126769	11.0 (Unreliable)
	"Lake County, IN"	"18089"	15	489530	3.1 (Unreliable)
	"Madison County, IN"	"18095"	35	130871	26.7
	"Marion County, IN"	"18097"	90	873310	10.3
	"Monroe County, IN"	"18105"	11	128121	8.6 (Unreliable)
	"Porter County, IN"	"18127"	12	156024	7.7 (Unreliable)
	"St. Joseph County, IN"	"18141"	21	264863	7.9
	"Tippecanoe County, IN"	"18157"	17	158834	10.7 (Unreliable)
	"Vanderburgh County, IN"	"18163"	25	175769	14.2
	"Vigo County, IN"	"18167"	17	105245	16.2 (Unreliable)
	"Linn County, IA"	"19113"	12	200395	6.0 (Unreliable)
	"Polk County, IA"	"19153"	28	399030	7.0
	"Pottawattamie County, IA"	"19155"	11	90198	12.2 (Unreliable)
	"Douglas County, KS"	"20045"	11	105681	10.4 (Unreliable)
	"Johnson County, KS"	"20091"	30	504441	5.9
	"Sedgwick County, KS"	"20173"	83	467113	17.8
	"Shawnee County, KS"	"20177"	22	171893	12.8
	"Wyandotte County, KS"	"20209"	14	154356	9.1 (Unreliable)
	"Bell County, KY"	"21013"	17	29130	58.4 (Unreliable)
	"Boone County, KY"	"21015"	12	105456	11.4 (Unreliable)
	"Campbell County, KY"	"21037"	19	88047	21.6 (Unreliable)
	"Clark County, KY"	"21049"	10	34377	29.1 (Unreliable)
	"Daviess County, KY"	"21059"	16	93150	17.2 (Unreliable)
	"Fayette County, KY"	"21067"	36	275540	13.1
	"Floyd County, KY"	"21071"	23	40847	56.3
	"Harlan County, KY"	"21095"	10	30277	33.0 (Unreliable)
	"Jefferson County, KY"	"21111"	79	710018	11.1
	"Jessamine County, KY"	"21113"	12	43503	27.6 (Unreliable)
	"Kenton County, KY"	"21117"	34	153769	22.1
	"Laurel County, KY"	"21125"	12	56465	21.3 (Unreliable)
	"McCracken County, KY"	"21145"	12	64430	18.6 (Unreliable)
	"Marshall County, KY"	"21157"	10	30870	32.4 (Unreliable)
	"Perry County, KY"	"21193"	12	28851	41.6 (Unreliable)
	"Pike County, KY"	"21195"	29	65719	44.1
	"Whitley County, KY"	"21235"	10	36253	27.6 (Unreliable)
	"Acadia Parish, LA"	"22001"	23	59524	38.6
	"Ascension Parish, LA"	"22005"	11	89741	12.3 (Unreliable)
	"Bossier Parish, LA"	"22015"	20	107477	18.6
	"Caddo Parish, LA"	"22017"	35	249593	14.0
	"Calcasieu Parish, LA"	"22019"	48	186417	25.7
	"East Baton Rouge Parish, LA"	"22033"	19	413812	4.6 (Unreliable)
	"Jefferson Parish, LA"	"22051"	111	456554	24.3
	"Lafayette Parish, LA"	"22055"	25	202053	12.4
	"Livingston Parish, LA"	"22063"	29	109208	26.6
	"Orleans Parish, LA"	"22071"	28	494294	5.7
	"Ouachita Parish, LA"	"22073"	15	149476	10.0 (Unreliable)
	"St. Bernard Parish, LA"	"22087"	25	71300	35.1
	"St. Landry Parish, LA"	"22097"	24	83952	28.6
	"St. Tammany Parish, LA"	"22103"	55	217358	25.3
	"Tangipahoa Parish, LA"	"22105"	33	106987	30.8
	"Terrebonne Parish, LA"	"22109"	20	107811	18.6
	"Androscoggin County, ME"	"23001"	11	107352	10.2 (Unreliable)
	"Aroostook County, ME"	"23003"	10	72881	13.7 (Unreliable)
	"Cumberland County, ME"	"23005"	33	276275	11.9
	"Kennebec County, ME"	"23011"	14	120957	11.6 (Unreliable)
	"Penobscot County, ME"	"23019"	19	149726	12.7 (Unreliable)
	"York County, ME"	"23031"	25	198199	12.6
	"Anne Arundel County, MD"	"24003"	68	516171	13.2
	"Baltimore County, MD"	"24005"	115	789110	14.6
	"Carroll County, MD"	"24013"	22	165519	13.3
	"Cecil County, MD"	"24015"	16	96836	16.5 (Unreliable)
	"Frederick County, MD"	"24021"	19	221201	8.6 (Unreliable)
	"Harford County, MD"	"24025"	25	238402	10.5
	"Howard County, MD"	"24027"	13	268590	4.8 (Unreliable)
	"Montgomery County, MD"	"24031"	41	921531	4.4
	"Prince George's County, MD"	"24033"	44	853271	5.2
	"St. Mary's County, MD"	"24037"	11	96871	11.4 (Unreliable)
	"Washington County, MD"	"24043"	12	142084	8.4 (Unreliable)
	"Wicomico County, MD"	"24045"	11	92508	11.9 (Unreliable)
	"Baltimore city, MD"	"24510"	216	621560	34.8
	"Barnstable County, MA"	"25001"	26	221995	11.7
	"Berkshire County, MA"	"25003"	20	132563	15.1
	"Bristol County, MA"	"25005"	92	545437	16.9
	"Essex County, MA"	"25009"	105	728877	14.4
	"Hampden County, MA"	"25013"	55	461147	11.9
	"Middlesex County, MA"	"25017"	156	1454868	10.7
	"Norfolk County, MA"	"25021"	76	651538	11.7
	"Plymouth County, MA"	"25023"	59	486292	12.1
	"Suffolk County, MA"	"25025"	94	686600	13.7
	"Worcester County, MA"	"25027"	83	781265	10.6
	"Allegan County, MI"	"26005"	10	110865	9.0 (Unreliable)
	"Berrien County, MI"	"26021"	18	158510	11.4 (Unreliable)
	"Calhoun County, MI"	"26025"	19	138946	13.7 (Unreliable)
	"Genesee County, MI"	"26049"	23	442508	5.2
	"Ingham County, MI"	"26065"	25	282970	8.8
	"Jackson County, MI"	"26075"	17	163047	10.4 (Unreliable)
	"Kalamazoo County, MI"	"26077"	29	243259	11.9
	"Kent County, MI"	"26081"	49	592210	8.3
	"Livingston County, MI"	"26093"	11	178819	6.2 (Unreliable)
	"Macomb County, MI"	"26099"	125	828765	15.1
	"Monroe County, MI"	"26115"	23	152374	15.1
	"Muskegon County, MI"	"26121"	17	173608	9.8 (Unreliable)
	"Oakland County, MI"	"26125"	76	1203253	6.3
	"Ottawa County, MI"	"26139"	14	255261	5.5 (Unreliable)
	"Saginaw County, MI"	"26145"	17	207368	8.2 (Unreliable)
	"St. Clair County, MI"	"26147"	20	168209	11.9
	"Van Buren County, MI"	"26159"	11	77009	14.3 (Unreliable)
	"Washtenaw County, MI"	"26161"	27	342234	7.9
	"Wayne County, MI"	"26163"	251	1960263	12.8
	"Anoka County, MN"	"27003"	20	319830	6.3
	"Dakota County, MN"	"27037"	13	381829	3.4 (Unreliable)
	"Hennepin County, MN"	"27053"	83	1117015	7.4
	"Ramsey County, MN"	"27123"	49	497560	9.8
	"St. Louis County, MN"	"27137"	13	198443	6.6 (Unreliable)
	"Washington County, MN"	"27163"	12	219972	5.5 (Unreliable)
	"DeSoto County, MS"	"28033"	11	136915	8.0 (Unreliable)
	"Hancock County, MS"	"28045"	15	47715	31.4 (Unreliable)
	"Harrison County, MS"	"28047"	37	197784	18.7
	"Hinds County, MS"	"28049"	15	247370	6.1 (Unreliable)
	"Jackson County, MS"	"28059"	33	137913	23.9
	"Pearl River County, MS"	"28109"	17	50990	33.3 (Unreliable)
	"Boone County, MO"	"29019"	13	148786	8.7 (Unreliable)
	"Clay County, MO"	"29047"	16	200659	8.0 (Unreliable)
	"Franklin County, MO"	"29071"	13	98417	13.2 (Unreliable)
	"Greene County, MO"	"29077"	69	257282	26.8
	"Jackson County, MO"	"29095"	70	658592	10.6
	"Jefferson County, MO"	"29099"	21	210142	10.0
	"St. Charles County, MO"	"29183"	30	328892	9.1
	"St. Francois County, MO"	"29187"	22	62298	35.3
	"St. Louis County, MO"	"29189"	88	1004109	8.8
	"St. Louis city, MO"	"29510"	44	324945	13.5
	"Flathead County, MT"	"30029"	16	83320	19.2 (Unreliable)
	"Missoula County, MT"	"30063"	17	102298	16.6 (Unreliable)
	"Yellowstone County, MT"	"30111"	11	137623	8.0 (Unreliable)
	"Douglas County, NE"	"31055"	33	488114	6.8
	"Lancaster County, NE"	"31109"	15	268868	5.6 (Unreliable)
	"Clark County, NV"	"32003"	342	1729522	19.8
	"Nye County, NV"	"32023"	13	40027	32.5 (Unreliable)
	"Washoe County, NV"	"32031"	69	392716	17.6
	"Carson City, NV"	"32510"	11	55982	19.6 (Unreliable)
	"Grafton County, NH"	"33009"	10	86287	11.6 (Unreliable)
	"Hillsborough County, NH"	"33011"	41	396381	10.3
	"Merrimack County, NH"	"33013"	22	145195	15.2
	"Rockingham County, NH"	"33015"	23	291190	7.9
	"Strafford County, NH"	"33017"	14	118681	11.8 (Unreliable)
	"Atlantic County, NJ"	"34001"	42	270332	15.5
	"Bergen County, NJ"	"34003"	43	891446	4.8
	"Burlington County, NJ"	"34005"	40	447245	8.9
	"Camden County, NJ"	"34007"	87	511982	17.0
	"Cape May County, NJ"	"34009"	17	99269	17.1 (Unreliable)
	"Cumberland County, NJ"	"34011"	16	152022	10.5 (Unreliable)
	"Essex County, NJ"	"34013"	142	786341	18.1
	"Gloucester County, NJ"	"34015"	35	275122	12.7
	"Hudson County, NJ"	"34017"	60	614664	9.8
	"Mercer County, NJ"	"34021"	21	362015	5.8
	"Middlesex County, NJ"	"34023"	64	787329	8.1
	"Monmouth County, NJ"	"34025"	42	627838	6.7
	"Morris County, NJ"	"34027"	32	485472	6.6
	"Ocean County, NJ"	"34029"	38	556012	6.8
	"Passaic County, NJ"	"34031"	63	493600	12.8
	"Salem County, NJ"	"34033"	14	65388	21.4 (Unreliable)
	"Somerset County, NJ"	"34035"	20	312617	6.4
	"Sussex County, NJ"	"34037"	10	150192	6.7 (Unreliable)
	"Union County, NJ"	"34039"	26	526161	4.9
	"Bernalillo County, NM"	"35001"	164	615320	26.7
	"Chaves County, NM"	"35005"	15	62172	24.1 (Unreliable)
	"Dona Ana County, NM"	"35013"	26	189199	13.7
	"Eddy County, NM"	"35015"	13	50732	25.6 (Unreliable)
	"McKinley County, NM"	"35031"	12	70666	17.0 (Unreliable)
	"Otero County, NM"	"35035"	10	62533	16.0 (Unreliable)
	"Rio Arriba County, NM"	"35039"	19	40198	47.3 (Unreliable)
	"Sandoval County, NM"	"35043"	11	107436	10.2 (Unreliable)
	"Santa Fe County, NM"	"35049"	22	137610	16.0
	"Valencia County, NM"	"35061"	11	70093	15.7 (Unreliable)
	"Bronx County, NY"	"36005"	149	1351736	11.0
	"Kings County, NY"	"36047"	219	2445809	9.0
	"Nassau County, NY"	"36059"	18	1332318	1.4 (Unreliable)
	"New York County, NY"	"36061"	204	1573573	13.0
	"Onondaga County, NY"	"36067"	12	460910	2.6 (Unreliable)
	"Queens County, NY"	"36081"	158	2185222	7.2
	"Richmond County, NY"	"36085"	60	457028	13.1
	"Suffolk County, NY"	"36103"	21	1477687	1.4
	"Alamance County, NC"	"37001"	16	139311	11.5 (Unreliable)
	"Brunswick County, NC"	"37019"	18	87846	20.5 (Unreliable)
	"Buncombe County, NC"	"37021"	37	221642	16.7
	"Burke County, NC"	"37023"	17	89526	19.0 (Unreliable)
	"Cabarrus County, NC"	"37025"	32	150797	21.2
	"Caldwell County, NC"	"37027"	13	80218	16.2 (Unreliable)
	"Carteret County, NC"	"37031"	17	62833	27.1 (Unreliable)
	"Catawba County, NC"	"37035"	18	148629	12.1 (Unreliable)
	"Cleveland County, NC"	"37045"	12	96844	12.4 (Unreliable)
	"Columbus County, NC"	"37047"	11	55155	19.9 (Unreliable)
	"Craven County, NC"	"37049"	14	94729	14.8 (Unreliable)
	"Cumberland County, NC"	"37051"	30	303695	9.9
	"Davidson County, NC"	"37057"	28	155425	18.0
	"Durham County, NC"	"37063"	14	241785	5.8 (Unreliable)
	"Forsyth County, NC"	"37067"	18	325065	5.5 (Unreliable)
	"Gaston County, NC"	"37071"	37	193527	19.1
	"Guilford County, NC"	"37081"	45	448192	10.0
	"Haywood County, NC"	"37087"	12	57085	21.0 (Unreliable)
	"Henderson County, NC"	"37089"	15	97584	15.4 (Unreliable)
	"Iredell County, NC"	"37097"	15	140514	10.7 (Unreliable)
	"Johnston County, NC"	"37101"	13	144417	9.0 (Unreliable)
	"Mecklenburg County, NC"	"37119"	65	798701	8.1
	"New Hanover County, NC"	"37129"	39	185412	21.0
	"Onslow County, NC"	"37133"	13	157205	8.3 (Unreliable)
	"Orange County, NC"	"37135"	11	121526	9.1 (Unreliable)
	"Randolph County, NC"	"37151"	11	136301	8.1 (Unreliable)
	"Rockingham County, NC"	"37157"	18	92587	19.4 (Unreliable)
	"Rowan County, NC"	"37159"	22	132527	16.6
	"Rutherford County, NC"	"37161"	15	65126	23.0 (Unreliable)
	"Surry County, NC"	"37171"	14	72562	19.3 (Unreliable)
	"Union County, NC"	"37179"	16	160835	9.9 (Unreliable)
	"Vance County, NC"	"37181"	10	44136	22.7 (Unreliable)
	"Wake County, NC"	"37183"	60	746048	8.0
	"Wilkes County, NC"	"37193"	17	68104	25.0 (Unreliable)
	"Ashtabula County, OH"	"39007"	11	102638	10.7 (Unreliable)
	"Butler County, OH"	"39017"	37	350732	10.5
	"Clark County, OH"	"39023"	16	141367	11.3 (Unreliable)
	"Clermont County, OH"	"39025"	27	189486	14.2
	"Crawford County, OH"	"39033"	11	45536	24.2 (Unreliable)
	"Cuyahoga County, OH"	"39035"	146	1330612	11.0
	"Franklin County, OH"	"39049"	125	1105497	11.3
	"Greene County, OH"	"39057"	23	156223	14.7
	"Hamilton County, OH"	"39061"	105	810352	13.0
	"Jefferson County, OH"	"39081"	12	71251	16.8 (Unreliable)
	"Lake County, OH"	"39085"	23	227647	10.1
	"Licking County, OH"	"39089"	12	157950	7.6 (Unreliable)
	"Lorain County, OH"	"39093"	21	294873	7.1
	"Lucas County, OH"	"39095"	64	449224	14.2
	"Mahoning County, OH"	"39099"	33	247702	13.3
	"Medina County, OH"	"39103"	10	164953	6.1 (Unreliable)
	"Miami County, OH"	"39109"	15	101564	14.8 (Unreliable)
	"Montgomery County, OH"	"39113"	131	546979	23.9
	"Portage County, OH"	"39133"	10	157469	6.4 (Unreliable)
	"Richland County, OH"	"39139"	15	127724	11.7 (Unreliable)
	"Ross County, OH"	"39141"	15	75935	19.8 (Unreliable)
	"Scioto County, OH"	"39145"	18	77926	23.1 (Unreliable)
	"Stark County, OH"	"39151"	22	376050	5.9
	"Summit County, OH"	"39153"	57	545029	10.5
	"Trumbull County, OH"	"39155"	35	217926	16.1
	"Warren County, OH"	"39165"	24	195499	12.3
	"Canadian County, OK"	"40017"	10	99176	10.1 (Unreliable)
	"Cleveland County, OK"	"40027"	18	229743	7.8 (Unreliable)
	"Comanche County, OK"	"40031"	10	115085	8.7 (Unreliable)
	"Creek County, OK"	"40037"	10	67715	14.8 (Unreliable)
	"Le Flore County, OK"	"40079"	10	48869	20.5 (Unreliable)
	"Muskogee County, OK"	"40101"	10	69806	14.3 (Unreliable)
	"Oklahoma County, OK"	"40109"	77	683299	11.3
	"Tulsa County, OK"	"40143"	123	568199	21.6
	"Wagoner County, OK"	"40145"	12	64165	18.7 (Unreliable)
	"Clackamas County, OR"	"41005"	31	359308	8.6
	"Coos County, OR"	"41011"	11	63843	17.2 (Unreliable)
	"Deschutes County, OR"	"41017"	10	140567	7.1 (Unreliable)
	"Douglas County, OR"	"41019"	10	105285	9.5 (Unreliable)
	"Jackson County, OR"	"41029"	32	194701	16.4
	"Lane County, OR"	"41039"	39	335831	11.6
	"Linn County, OR"	"41043"	12	108132	11.1 (Unreliable)
	"Marion County, OR"	"41047"	17	299461	5.7 (Unreliable)
	"Multnomah County, OR"	"41051"	108	674862	16.0
	"Washington County, OR"	"41067"	42	490773	8.6
	"Allegheny County, PA"	"42003"	211	1234787	17.1
	"Beaver County, PA"	"42007"	15	174820	8.6 (Unreliable)
	"Berks County, PA"	"42011"	30	395933	7.6
	"Blair County, PA"	"42013"	22	126730	17.4
	"Bucks County, PA"	"42017"	75	616302	12.2
	"Butler County, PA"	"42019"	13	179522	7.2 (Unreliable)
	"Cambria County, PA"	"42021"	31	146975	21.1
	"Carbon County, PA"	"42025"	10	62358	16.0 (Unreliable)
	"Chester County, PA"	"42029"	40	470506	8.5
	"Clearfield County, PA"	"42033"	13	81816	15.9 (Unreliable)
	"Crawford County, PA"	"42039"	11	89452	12.3 (Unreliable)
	"Cumberland County, PA"	"42041"	10	223361	4.5 (Unreliable)
	"Dauphin County, PA"	"42043"	18	257673	7.0 (Unreliable)
	"Delaware County, PA"	"42045"	89	552153	16.1
	"Erie County, PA"	"42049"	38	277211	13.7
	"Fayette County, PA"	"42051"	16	142447	11.2 (Unreliable)
	"Franklin County, PA"	"42055"	11	138927	7.9 (Unreliable)
	"Lackawanna County, PA"	"42069"	25	212305	11.8
	"Lancaster County, PA"	"42071"	44	494722	8.9
	"Lehigh County, PA"	"42077"	35	331327	10.6
	"Luzerne County, PA"	"42079"	49	316187	15.5
	"Mercer County, PA"	"42085"	20	118594	16.9
	"Monroe County, PA"	"42089"	20	162045	12.3
	"Montgomery County, PA"	"42091"	75	779401	9.6
	"Northampton County, PA"	"42095"	22	285198	7.7
	"Northumberland County, PA"	"42097"	10	93543	10.7 (Unreliable)
	"Philadelphia County, PA"	"42101"	391	1490861	26.2
	"Schuylkill County, PA"	"42107"	18	146976	12.2 (Unreliable)
	"Washington County, PA"	"42125"	21	205359	10.2
	"Westmoreland County, PA"	"42129"	47	366946	12.8
	"York County, PA"	"42133"	39	409066	9.5
	"Kent County, RI"	"44003"	32	169815	18.8
	"Newport County, RI"	"44005"	15	83962	17.9 (Unreliable)
	"Providence County, RI"	"44007"	96	635060	15.1
	"Aiken County, SC"	"45003"	15	150152	10.0 (Unreliable)
	"Anderson County, SC"	"45007"	21	175467	12.0
	"Berkeley County, SC"	"45015"	14	153489	9.1 (Unreliable)
	"Charleston County, SC"	"45019"	32	331589	9.7
	"Greenville County, SC"	"45045"	64	405608	15.8
	"Horry County, SC"	"45051"	30	229899	13.0
	"Laurens County, SC"	"45059"	13	67629	19.2 (Unreliable)
