"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"New Castle County, DE"	"10003"	64	530555	12.1
	"Sussex County, DE"	"10005"	20	187225	10.7
	"District of Columbia, DC"	"11001"	61	574404	10.6
	"Alachua County, FL"	"12001"	20	242685	8.2
	"Baker County, FL"	"12003"	10	26212	38.2 (Unreliable)
	"Bay County, FL"	"12005"	34	165345	20.6
	"Brevard County, FL"	"12009"	105	539719	19.5
	"Broward County, FL"	"12011"	270	1720825	15.7
	"Charlotte County, FL"	"12015"	10	159742	6.3 (Unreliable)
	"Citrus County, FL"	"12017"	20	140974	14.2
	"Clay County, FL"	"12019"	30	184256	16.3
	"Collier County, FL"	"12021"	38	314437	12.1
	"Duval County, FL"	"12031"	143	851033	16.8
	"Escambia County, FL"	"12033"	37	297393	12.4
	"Flagler County, FL"	"12035"	10	90516	11.0 (Unreliable)
	"Hernando County, FL"	"12053"	44	169891	25.9
	"Hillsborough County, FL"	"12057"	258	1184686	21.8
	"Indian River County, FL"	"12061"	25	134564	18.6
	"Lake County, FL"	"12069"	21	289909	7.2
	"Lee County, FL"	"12071"	99	604716	16.4
	"Leon County, FL"	"12073"	15	268519	5.6 (Unreliable)
	"Manatee County, FL"	"12081"	54	316410	17.1
	"Marion County, FL"	"12083"	36	325634	11.1
	"Martin County, FL"	"12085"	29	143542	20.2
	"Miami-Dade County, FL"	"12086"	150	2415576	6.2
	"Monroe County, FL"	"12087"	21	72906	28.8
	"Nassau County, FL"	"12089"	10	69969	14.3 (Unreliable)
	"Okaloosa County, FL"	"12091"	32	182677	17.5
	"Okeechobee County, FL"	"12093"	10	39840	25.1 (Unreliable)
	"Orange County, FL"	"12095"	116	1100663	10.5
	"Osceola County, FL"	"12097"	28	253722	11.0
	"Palm Beach County, FL"	"12099"	262	1286586	20.4
	"Pasco County, FL"	"12101"	126	453579	27.8
	"Pinellas County, FL"	"12103"	239	918624	26.0
	"Polk County, FL"	"12105"	86	585982	14.7
	"St. Johns County, FL"	"12109"	19	175318	10.8 (Unreliable)
	"St. Lucie County, FL"	"12111"	49	266860	18.4
	"Santa Rosa County, FL"	"12113"	23	146158	15.7
	"Sarasota County, FL"	"12115"	77	375325	20.5
	"Seminole County, FL"	"12117"	51	413571	12.3
	"Volusia County, FL"	"12127"	74	498935	14.8
	"Walton County, FL"	"12131"	12	52355	22.9 (Unreliable)
	"Bibb County, GA"	"13021"	16	154286	10.4 (Unreliable)
	"Carroll County, GA"	"13045"	23	108947	21.1
	"Chatham County, GA"	"13051"	27	251981	10.7
	"Cherokee County, GA"	"13057"	28	202544	13.8
	"Clayton County, GA"	"13063"	20	260441	7.7
	"Cobb County, GA"	"13067"	49	670438	7.3
	"Coweta County, GA"	"13077"	11	118156	9.3 (Unreliable)
	"DeKalb County, GA"	"13089"	47	680962	6.9
	"Floyd County, GA"	"13115"	18	95308	18.9 (Unreliable)
	"Forsyth County, GA"	"13117"	16	157129	10.2 (Unreliable)
	"Fulton County, GA"	"13121"	101	869329	11.6
	"Glynn County, GA"	"13127"	13	76513	17.0 (Unreliable)
	"Gwinnett County, GA"	"13135"	44	764129	5.8
	"Hall County, GA"	"13139"	19	172446	11.0 (Unreliable)
	"Haralson County, GA"	"13143"	13	28558	45.5 (Unreliable)
	"Henry County, GA"	"13151"	14	188736	7.4 (Unreliable)
	"Murray County, GA"	"13213"	10	40138	24.9 (Unreliable)
	"Newton County, GA"	"13217"	12	95699	12.5 (Unreliable)
	"Paulding County, GA"	"13223"	20	131172	15.2
	"Richmond County, GA"	"13245"	20	196483	10.2
	"Rockdale County, GA"	"13247"	12	82146	14.6 (Unreliable)
	"Walker County, GA"	"13295"	10	67405	14.8 (Unreliable)
	"Whitfield County, GA"	"13313"	11	98654	11.2 (Unreliable)
	"Hawaii County, HI"	"15001"	19	177733	10.7 (Unreliable)
	"Honolulu County, HI"	"15003"	96	925335	10.4
	"Kauai County, HI"	"15007"	10	64490	15.5 (Unreliable)
	"Maui County, HI"	"15009"	11	148012	7.4 (Unreliable)
	"Ada County, ID"	"16001"	44	375368	11.7
	"Bonneville County, ID"	"16019"	10	97890	10.2 (Unreliable)
	"Champaign County, IL"	"17019"	14	196621	7.1 (Unreliable)
	"Cook County, IL"	"17031"	518	5154235	10.0
	"DuPage County, IL"	"17043"	64	907426	7.1
	"Kane County, IL"	"17089"	30	495752	6.1
	"Kankakee County, IL"	"17091"	10	111499	9.0 (Unreliable)
	"Lake County, IL"	"17097"	74	692995	10.7
	"LaSalle County, IL"	"17099"	21	113794	18.5
	"McHenry County, IL"	"17111"	24	305117	7.9
	"McLean County, IL"	"17113"	14	165223	8.5 (Unreliable)
	"Macon County, IL"	"17115"	10	110751	9.0 (Unreliable)
	"Madison County, IL"	"17119"	40	267382	15.0
	"Peoria County, IL"	"17143"	13	184048	7.1 (Unreliable)
	"Rock Island County, IL"	"17161"	10	147918	6.8 (Unreliable)
	"St. Clair County, IL"	"17163"	18	264764	6.8 (Unreliable)
	"Sangamon County, IL"	"17167"	23	194025	11.9
	"Tazewell County, IL"	"17179"	13	133131	9.8 (Unreliable)
	"Vermilion County, IL"	"17183"	14	82258	17.0 (Unreliable)
	"Will County, IL"	"17197"	58	664048	8.7
	"Williamson County, IL"	"17199"	10	65201	15.3 (Unreliable)
	"Winnebago County, IL"	"17201"	37	293991	12.6
	"Allen County, IN"	"18003"	24	349534	6.9
	"Bartholomew County, IN"	"18005"	16	75265	21.3 (Unreliable)
	"Clark County, IN"	"18019"	14	105672	13.2 (Unreliable)
	"Delaware County, IN"	"18035"	12	117229	10.2 (Unreliable)
	"Elkhart County, IN"	"18039"	14	196304	7.1 (Unreliable)
	"Grant County, IN"	"18053"	15	70012	21.4 (Unreliable)
	"Hamilton County, IN"	"18057"	25	253725	9.9
	"Hendricks County, IN"	"18063"	12	137267	8.7 (Unreliable)
	"Henry County, IN"	"18065"	18	48030	37.5 (Unreliable)
	"Howard County, IN"	"18067"	27	83743	32.2
	"Johnson County, IN"	"18081"	21	133933	15.7
	"Kosciusko County, IN"	"18085"	10	76832	13.0 (Unreliable)
	"Lake County, IN"	"18089"	27	493403	5.5
	"La Porte County, IN"	"18091"	17	110846	15.3 (Unreliable)
	"Madison County, IN"	"18095"	23	131203	17.5
	"Marion County, IN"	"18097"	123	883591	13.9
	"Monroe County, IN"	"18105"	18	132514	13.6 (Unreliable)
	"Porter County, IN"	"18127"	11	160835	6.8 (Unreliable)
	"St. Joseph County, IN"	"18141"	27	266045	10.1
	"Shelby County, IN"	"18145"	14	44086	31.8 (Unreliable)
	"Starke County, IN"	"18149"	14	23260	60.2 (Unreliable)
	"Tippecanoe County, IN"	"18157"	20	166226	12.0
	"Vanderburgh County, IN"	"18163"	31	177789	17.4
	"Vigo County, IN"	"18167"	15	106885	14.0 (Unreliable)
	"Linn County, IA"	"19113"	20	205840	9.7
	"Polk County, IA"	"19153"	48	413024	11.6
	"Pottawattamie County, IA"	"19155"	10	91239	11.0 (Unreliable)
	"Scott County, IA"	"19163"	19	160077	11.9 (Unreliable)
	"Woodbury County, IA"	"19193"	12	100492	11.9 (Unreliable)
	"Butler County, KS"	"20015"	10	64213	15.6 (Unreliable)
	"Crawford County, KS"	"20037"	10	38922	25.7 (Unreliable)
	"Douglas County, KS"	"20045"	13	107892	12.0 (Unreliable)
	"Johnson County, KS"	"20091"	45	523879	8.6
	"Sedgwick County, KS"	"20173"	67	478479	14.0
	"Shawnee County, KS"	"20177"	18	174162	10.3 (Unreliable)
	"Wyandotte County, KS"	"20209"	16	154267	10.4 (Unreliable)
	"Bell County, KY"	"21013"	14	28794	48.6 (Unreliable)
	"Boone County, KY"	"21015"	21	112308	18.7
	"Boyd County, KY"	"21019"	10	49154	20.3 (Unreliable)
	"Campbell County, KY"	"21037"	14	88302	15.9 (Unreliable)
	"Carter County, KY"	"21043"	12	27971	42.9 (Unreliable)
	"Daviess County, KY"	"21059"	20	94647	21.1
	"Fayette County, KY"	"21067"	49	283291	17.3
	"Floyd County, KY"	"21071"	19	40261	47.2 (Unreliable)
	"Hardin County, KY"	"21093"	12	98728	12.2 (Unreliable)
	"Jefferson County, KY"	"21111"	96	723040	13.3
	"Johnson County, KY"	"21115"	10	23354	42.8 (Unreliable)
	"Kenton County, KY"	"21117"	28	157240	17.8
	"Laurel County, KY"	"21125"	13	57938	22.4 (Unreliable)
	"Pike County, KY"	"21195"	31	65431	47.4
	"Acadia Parish, LA"	"22001"	25	60762	41.1
	"Ascension Parish, LA"	"22005"	14	100132	14.0 (Unreliable)
	"Beauregard Parish, LA"	"22011"	14	34623	40.4 (Unreliable)
	"Bossier Parish, LA"	"22015"	19	112048	17.0 (Unreliable)
	"Caddo Parish, LA"	"22017"	40	251760	15.9
	"Calcasieu Parish, LA"	"22019"	58	187081	31.0
	"East Baton Rouge Parish, LA"	"22033"	39	433344	9.0
	"Jefferson Parish, LA"	"22051"	126	432683	29.1
	"Jefferson Davis Parish, LA"	"22053"	12	31379	38.2 (Unreliable)
	"Lafayette Parish, LA"	"22055"	42	211826	19.8
	"Lafourche Parish, LA"	"22057"	14	94745	14.8 (Unreliable)
	"Livingston Parish, LA"	"22063"	26	119528	21.8
	"Orleans Parish, LA"	"22071"	50	268751	18.6
	"Ouachita Parish, LA"	"22073"	19	151157	12.6 (Unreliable)
	"St. Bernard Parish, LA"	"22087"	15	23613	63.5 (Unreliable)
	"St. Charles Parish, LA"	"22089"	11	52765	20.8 (Unreliable)
	"St. Landry Parish, LA"	"22097"	16	84710	18.9 (Unreliable)
	"St. Tammany Parish, LA"	"22103"	65	226294	28.7
	"Tangipahoa Parish, LA"	"22105"	28	116792	24.0
	"Terrebonne Parish, LA"	"22109"	17	110656	15.4 (Unreliable)
	"Vermilion Parish, LA"	"22113"	12	56835	21.1 (Unreliable)
	"Washington Parish, LA"	"22117"	15	46376	32.3 (Unreliable)
	"Webster Parish, LA"	"22119"	10	41275	24.2 (Unreliable)
	"Androscoggin County, ME"	"23001"	11	107739	10.2 (Unreliable)
	"Cumberland County, ME"	"23005"	38	278781	13.6
	"Kennebec County, ME"	"23011"	16	121741	13.1 (Unreliable)
	"Oxford County, ME"	"23017"	12	57966	20.7 (Unreliable)
	"Penobscot County, ME"	"23019"	15	152232	9.9 (Unreliable)
	"York County, ME"	"23031"	23	197594	11.6
	"Allegany County, MD"	"24001"	10	74449	13.4 (Unreliable)
	"Anne Arundel County, MD"	"24003"	79	520503	15.2
	"Baltimore County, MD"	"24005"	129	796073	16.2
	"Calvert County, MD"	"24009"	14	87445	16.0 (Unreliable)
	"Carroll County, MD"	"24013"	22	167390	13.1
	"Cecil County, MD"	"24015"	30	99628	30.1
	"Charles County, MD"	"24017"	12	142721	8.4 (Unreliable)
	"Frederick County, MD"	"24021"	18	227463	7.9 (Unreliable)
	"Harford County, MD"	"24025"	34	241634	14.1
	"Howard County, MD"	"24027"	19	275196	6.9 (Unreliable)
	"Montgomery County, MD"	"24031"	55	931694	5.9
	"Prince George's County, MD"	"24033"	42	849916	4.9
	"Washington County, MD"	"24043"	20	146173	13.7
	"Baltimore city, MD"	"24510"	242	620306	39.0
	"Barnstable County, MA"	"25001"	44	218380	20.1
	"Berkshire County, MA"	"25003"	20	131883	15.2
	"Bristol County, MA"	"25005"	94	545288	17.2
	"Essex County, MA"	"25009"	124	730664	17.0
	"Hampden County, MA"	"25013"	62	461434	13.4
	"Hampshire County, MA"	"25015"	17	156842	10.8 (Unreliable)
	"Middlesex County, MA"	"25017"	165	1463106	11.3
	"Norfolk County, MA"	"25021"	76	656582	11.6
	"Plymouth County, MA"	"25023"	71	488251	14.5
	"Suffolk County, MA"	"25025"	136	693368	19.6
	"Worcester County, MA"	"25027"	102	788280	12.9
	"Allegan County, MI"	"26005"	17	111427	15.3 (Unreliable)
	"Bay County, MI"	"26017"	17	108132	15.7 (Unreliable)
	"Berrien County, MI"	"26021"	19	157378	12.1 (Unreliable)
	"Calhoun County, MI"	"26025"	27	137582	19.6
	"Eaton County, MI"	"26045"	11	108358	10.2 (Unreliable)
	"Genesee County, MI"	"26049"	53	438109	12.1
	"Gladwin County, MI"	"26051"	10	26285	38.0 (Unreliable)
	"Ingham County, MI"	"26065"	31	281706	11.0
	"Kalamazoo County, MI"	"26077"	22	245431	9.0
	"Kent County, MI"	"26081"	63	598077	10.5
	"Livingston County, MI"	"26093"	18	181903	9.9 (Unreliable)
	"Macomb County, MI"	"26099"	169	835703	20.2
	"Monroe County, MI"	"26115"	30	153424	19.6
	"Muskegon County, MI"	"26121"	33	173738	19.0
	"Oakland County, MI"	"26125"	80	1199862	6.7
	"Ottawa County, MI"	"26139"	29	260037	11.2
	"Roscommon County, MI"	"26143"	10	25318	39.5 (Unreliable)
	"Saginaw County, MI"	"26145"	28	203144	13.8
	"St. Clair County, MI"	"26147"	23	167526	13.7
	"Shiawassee County, MI"	"26155"	14	72426	19.3 (Unreliable)
	"Van Buren County, MI"	"26159"	13	76639	17.0 (Unreliable)
	"Washtenaw County, MI"	"26161"	26	345310	7.5
	"Wayne County, MI"	"26163"	279	1900992	14.7
	"Anoka County, MN"	"27003"	19	325767	5.8 (Unreliable)
	"Clay County, MN"	"27027"	10	55805	17.9 (Unreliable)
	"Dakota County, MN"	"27037"	19	390767	4.9 (Unreliable)
	"Hennepin County, MN"	"27053"	99	1126585	8.8
	"Ramsey County, MN"	"27123"	51	499605	10.2
	"St. Louis County, MN"	"27137"	16	198903	8.0 (Unreliable)
	"Washington County, MN"	"27163"	11	229756	4.8 (Unreliable)
	"DeSoto County, MS"	"28033"	10	150688	6.6 (Unreliable)
	"Hancock County, MS"	"28045"	13	41707	31.2 (Unreliable)
	"Harrison County, MS"	"28047"	35	179054	19.5
	"Hinds County, MS"	"28049"	12	246546	4.9 (Unreliable)
	"Jackson County, MS"	"28059"	42	136028	30.9
	"Pearl River County, MS"	"28109"	13	56053	23.2 (Unreliable)
	"Rankin County, MS"	"28121"	18	136694	13.2 (Unreliable)
	"Boone County, MO"	"29019"	18	155666	11.6 (Unreliable)
	"Cape Girardeau County, MO"	"29031"	12	73510	16.3 (Unreliable)
	"Cass County, MO"	"29037"	12	96845	12.4 (Unreliable)
	"Clay County, MO"	"29047"	29	211179	13.7
	"Franklin County, MO"	"29071"	14	100265	14.0 (Unreliable)
	"Greene County, MO"	"29077"	75	267576	28.0
	"Jackson County, MO"	"29095"	92	662995	13.9
	"Jasper County, MO"	"29097"	12	113754	10.5 (Unreliable)
	"Jefferson County, MO"	"29099"	25	214948	11.6
	"St. Charles County, MO"	"29183"	30	345395	8.7
	"St. Francois County, MO"	"29187"	13	63636	20.4 (Unreliable)
	"St. Louis County, MO"	"29189"	88	999389	8.8
	"St. Louis city, MO"	"29510"	57	317959	17.9
	"Flathead County, MT"	"30029"	13	88245	14.7 (Unreliable)
	"Missoula County, MT"	"30063"	20	106110	18.8
	"Yellowstone County, MT"	"30111"	20	141518	14.1
	"Douglas County, NE"	"31055"	36	498743	7.2
	"Lancaster County, NE"	"31109"	16	276012	5.8 (Unreliable)
	"Clark County, NV"	"32003"	376	1867817	20.1
	"Washoe County, NV"	"32031"	85	408724	20.8
	"Belknap County, NH"	"33001"	15	60109	25.0 (Unreliable)
	"Carroll County, NH"	"33003"	13	47829	27.2 (Unreliable)
	"Grafton County, NH"	"33009"	12	87764	13.7 (Unreliable)
	"Hillsborough County, NH"	"33011"	56	398843	14.0
	"Merrimack County, NH"	"33013"	22	147024	15.0
	"Rockingham County, NH"	"33015"	44	294132	15.0
	"Strafford County, NH"	"33017"	11	121735	9.0 (Unreliable)
	"Atlantic County, NJ"	"34001"	34	272303	12.5
	"Bergen County, NJ"	"34003"	67	890817	7.5
	"Burlington County, NJ"	"34005"	34	447560	7.6
	"Camden County, NJ"	"34007"	103	513546	20.1
	"Cumberland County, NJ"	"34011"	11	154489	7.1 (Unreliable)
	"Essex County, NJ"	"34013"	64	778996	8.2
	"Gloucester County, NJ"	"34015"	49	284086	17.2
	"Hudson County, NJ"	"34017"	36	613637	5.9
	"Mercer County, NJ"	"34021"	32	363088	8.8
	"Middlesex County, NJ"	"34023"	54	792137	6.8
	"Monmouth County, NJ"	"34025"	50	626644	8.0
	"Morris County, NJ"	"34027"	22	488355	4.5
	"Ocean County, NJ"	"34029"	62	565356	11.0
	"Passaic County, NJ"	"34031"	30	492886	6.1
	"Salem County, NJ"	"34033"	11	65864	16.7 (Unreliable)
	"Somerset County, NJ"	"34035"	13	317128	4.1 (Unreliable)
	"Union County, NJ"	"34039"	28	524960	5.3
	"Bernalillo County, NM"	"35001"	189	638978	29.6
	"Chaves County, NM"	"35005"	12	63587	18.9 (Unreliable)
	"Dona Ana County, NM"	"35013"	30	197853	15.2
	"Eddy County, NM"	"35015"	13	51923	25.0 (Unreliable)
	"Lea County, NM"	"35025"	14	61058	22.9 (Unreliable)
	"Otero County, NM"	"35035"	12	62466	19.2 (Unreliable)
	"Rio Arriba County, NM"	"35039"	20	40268	49.7
	"Sandoval County, NM"	"35043"	19	120401	15.8 (Unreliable)
	"San Juan County, NM"	"35045"	22	126149	17.4
	"Santa Fe County, NM"	"35049"	31	140210	22.1
	"Taos County, NM"	"35055"	10	32485	30.8 (Unreliable)
	"Valencia County, NM"	"35061"	24	73703	32.6
	"Albany County, NY"	"36001"	36	303858	11.8
	"Bronx County, NY"	"36005"	173	1354056	12.8
	"Broome County, NY"	"36007"	12	200877	6.0 (Unreliable)
	"Chautauqua County, NY"	"36013"	16	135481	11.8 (Unreliable)
	"Dutchess County, NY"	"36027"	32	295319	10.8
	"Erie County, NY"	"36029"	74	921887	8.0
	"Kings County, NY"	"36047"	216	2441324	8.8
	"Monroe County, NY"	"36055"	65	739249	8.8
	"Nassau County, NY"	"36059"	126	1322048	9.5
	"New York County, NY"	"36061"	155	1581402	9.8
	"Niagara County, NY"	"36063"	14	215791	6.5 (Unreliable)
	"Oneida County, NY"	"36065"	18	234488	7.7 (Unreliable)
	"Onondaga County, NY"	"36067"	40	461287	8.7
	"Orange County, NY"	"36071"	27	368464	7.3
	"Oswego County, NY"	"36075"	17	122213	13.9 (Unreliable)
	"Queens County, NY"	"36081"	158	2177351	7.3
	"Richmond County, NY"	"36085"	51	459642	11.1
	"Saratoga County, NY"	"36091"	13	215798	6.0 (Unreliable)
	"Steuben County, NY"	"36101"	12	98541	12.2 (Unreliable)
	"Suffolk County, NY"	"36103"	182	1475255	12.3
	"Sullivan County, NY"	"36105"	11	77991	14.1 (Unreliable)
	"Ulster County, NY"	"36111"	23	182818	12.6
	"Westchester County, NY"	"36119"	78	933414	8.4
	"Alamance County, NC"	"37001"	15	144712	10.4 (Unreliable)
	"Brunswick County, NC"	"37019"	10	99008	10.1 (Unreliable)
	"Buncombe County, NC"	"37021"	32	230766	13.9
	"Burke County, NC"	"37023"	26	90146	28.8
	"Cabarrus County, NC"	"37025"	19	165717	11.5 (Unreliable)
	"Caldwell County, NC"	"37027"	16	81588	19.6 (Unreliable)
	"Carteret County, NC"	"37031"	10	64258	15.6 (Unreliable)
	"Catawba County, NC"	"37035"	31	152448	20.3
	"Cherokee County, NC"	"37039"	10	27350	36.6 (Unreliable)
	"Cleveland County, NC"	"37045"	12	97524	12.3 (Unreliable)
	"Columbus County, NC"	"37047"	10	55964	17.9 (Unreliable)
	"Craven County, NC"	"37049"	10	97825	10.2 (Unreliable)
	"Cumberland County, NC"	"37051"	25	308284	8.1
	"Davidson County, NC"	"37057"	21	159126	13.2
	"Durham County, NC"	"37063"	23	252796	9.1
	"Forsyth County, NC"	"37067"	37	338638	10.9
	"Gaston County, NC"	"37071"	49	200377	24.5
	"Guilford County, NC"	"37081"	50	468466	10.7
	"Harnett County, NC"	"37085"	11	105770	10.4 (Unreliable)
	"Henderson County, NC"	"37089"	13	102270	12.7 (Unreliable)
	"Iredell County, NC"	"37097"	26	151944	17.1
	"Johnston County, NC"	"37101"	10	155695	6.4 (Unreliable)
	"Lincoln County, NC"	"37109"	11	74139	14.8 (Unreliable)
	"McDowell County, NC"	"37111"	17	44345	38.3 (Unreliable)
	"Mecklenburg County, NC"	"37119"	55	862177	6.4
	"New Hanover County, NC"	"37129"	28	194339	14.4
	"Onslow County, NC"	"37133"	18	163256	11.0 (Unreliable)
	"Orange County, NC"	"37135"	15	127193	11.8 (Unreliable)
	"Randolph County, NC"	"37151"	25	138855	18.0
	"Rockingham County, NC"	"37157"	21	93164	22.5
	"Rowan County, NC"	"37159"	20	135626	14.7
	"Rutherford County, NC"	"37161"	17	66305	25.6 (Unreliable)
	"Sampson County, NC"	"37163"	11	62539	17.6 (Unreliable)
	"Stanly County, NC"	"37167"	14	59849	23.4 (Unreliable)
	"Vance County, NC"	"37181"	10	44676	22.4 (Unreliable)
	"Wake County, NC"	"37183"	58	821607	7.1
	"Wayne County, NC"	"37191"	12	118942	10.1 (Unreliable)
	"Wilkes County, NC"	"37193"	21	68966	30.4
	"Athens County, OH"	"39009"	16	64102	25.0 (Unreliable)
	"Brown County, OH"	"39015"	10	44490	22.5 (Unreliable)
	"Butler County, OH"	"39017"	54	361192	15.0
	"Clark County, OH"	"39023"	22	139829	15.7
	"Clermont County, OH"	"39025"	45	194346	23.2
	"Columbiana County, OH"	"39029"	10	109153	9.2 (Unreliable)
	"Crawford County, OH"	"39033"	12	44634	26.9 (Unreliable)
	"Cuyahoga County, OH"	"39035"	154	1301540	11.8
	"Delaware County, OH"	"39041"	12	161796	7.4 (Unreliable)
	"Fairfield County, OH"	"39045"	16	142915	11.2 (Unreliable)
	"Franklin County, OH"	"39049"	211	1127174	18.7
	"Greene County, OH"	"39057"	22	159055	13.8
	"Hamilton County, OH"	"39061"	111	801815	13.8
	"Hocking County, OH"	"39073"	11	29418	37.4 (Unreliable)
	"Lake County, OH"	"39085"	31	228930	13.5
	"Licking County, OH"	"39089"	16	162375	9.9 (Unreliable)
	"Lorain County, OH"	"39093"	22	298609	7.4
	"Lucas County, OH"	"39095"	89	445482	20.0
	"Madison County, OH"	"39097"	11	42392	25.9 (Unreliable)
	"Mahoning County, OH"	"39099"	31	243453	12.7
	"Miami County, OH"	"39109"	15	102130	14.7 (Unreliable)
	"Montgomery County, OH"	"39113"	141	540667	26.1
