AK,02013,NaN
AK,02016,NaN
AK,02020,75.6
AK,02050,NaN
AK,02060,NaN
AK,02068,NaN
AK,02070,NaN
AK,02090,58.5
AK,02100,NaN
AK,02105,NaN
AK,02110,99.0
AK,02122,101.4
AK,02130,136.7
AK,02150,82.2
AK,02164,NaN
AK,02170,93.5
AK,02180,NaN
AK,02185,NaN
AK,02188,NaN
AK,02195,62.0
AK,02198,NaN
AK,02220,NaN
AK,02230,NaN
AK,02240,NaN
AK,02261,62.5
AK,02270,NaN
AK,02275,54.5
AK,02282,NaN
AK,02290,NaN
AL,01001,144.9
AL,01003,138.3
AL,01005,79.6
AL,01007,119.6
AL,01009,58.2
AL,01011,41.1
AL,01013,104.5
AL,01015,174.4
AL,01017,134.9
AL,01019,146.3
AL,01021,115.2
AL,01023,106.0
AL,01025,132.7
AL,01027,128.0
AL,01029,27.6
AL,01031,117.7
AL,01033,211.5
AL,01035,168.9
AL,01037,45.4
AL,01039,200.3
AL,01041,107.9
AL,01043,155.2
AL,01045,62.9
AL,01047,92.1
AL,01049,55.5
AL,01051,103.8
AL,01053,115.9
AL,01055,145.6
AL,01057,67.8
AL,01059,170.9
AL,01061,23.9
AL,01063,54.4
AL,01065,63.8
AL,01067,31.4
AL,01069,171.7
AL,01071,106.8
AL,01073,128.3
AL,01075,53.1
AL,01077,144.0
AL,01079,63.6
AL,01081,72.8
AL,01083,69.8
AL,01085,8.6
AL,01087,53.0
AL,01089,127.5
AL,01091,125.0
AL,01093,230.7
AL,01095,202.0
AL,01097,145.7
AL,01099,135.0
AL,01101,110.3
AL,01103,159.0
AL,01105,NaN
AL,01107,125.5
AL,01109,109.6
AL,01111,59.6
AL,01113,150.1
AL,01115,85.2
AL,01117,116.1
AL,01119,44.0
AL,01121,129.0
AL,01123,89.6
AL,01125,112.0
AL,01127,312.4
AL,01129,37.4
AL,01131,48.4
AL,01133,131.2
AR,05001,73.5
AR,05003,87.4
AR,05005,163.7
AR,05007,93.2
AR,05009,153.5
AR,05011,141.7
AR,05013,92.2
AR,05015,57.9
AR,05017,NaN
AR,05019,82.3
AR,05021,52.2
AR,05023,124.3
AR,05025,NaN
AR,05027,115.8
AR,05029,69.3
AR,05031,170.5
AR,05033,117.6
AR,05035,97.7
AR,05037,101.5
AR,05039,95.9
AR,05041,131.8
AR,05043,123.8
AR,05045,104.1
AR,05047,54.0
AR,05049,52.9
AR,05051,196.3
AR,05053,30.3
AR,05055,204.2
AR,05057,121.8
AR,05059,114.6
AR,05061,149.2
AR,05063,178.5
AR,05065,132.8
AR,05067,166.7
AR,05069,85.6
AR,05071,31.1
AR,05073,NaN
AR,05075,34.1
AR,05077,NaN
AR,05079,30.6
AR,05081,68.2
AR,05083,51.4
AR,05085,100.6
AR,05087,27.7
AR,05089,50.5
AR,05091,61.7
AR,05093,118.3
AR,05095,53.1
AR,05097,87.3
AR,05099,NaN
AR,05101,66.6
AR,05103,109.2
AR,05105,82.5
AR,05107,182.1
AR,05109,NaN
AR,05111,67.9
AR,05113,125.9
AR,05115,156.6
AR,05117,109.3
AR,05119,111.1
AR,05121,84.4
AR,05123,89.9
AR,05125,103.1
AR,05127,166.4
AR,05129,92.4
AR,05131,203.0
AR,05133,33.0
AR,05135,114.9
AR,05137,85.6
AR,05139,136.5
AR,05141,67.7
AR,05143,109.0
AR,05145,126.5
AR,05147,13.8
AR,05149,28.8
AZ,04001,9.6
AZ,04003,81.5
AZ,04005,56.1
AZ,04007,130.3
AZ,04009,129.0
AZ,04011,NaN
AZ,04012,68.8
AZ,04013,78.7
AZ,04015,132.0
AZ,04017,76.2
AZ,04019,90.5
AZ,04021,64.6
AZ,04023,36.2
AZ,04025,100.2
AZ,04027,67.2
CA,06001,42.6
CA,06003,NaN
CA,06005,126.4
CA,06007,157.2
CA,06009,95.3
CA,06011,36.3
CA,06013,57.2
CA,06015,141.9
CA,06017,84.2
CA,06019,67.7
CA,06021,98.0
CA,06023,134.9
CA,06025,49.9
CA,06027,67.1
CA,06029,67.2
CA,06031,73.0
CA,06033,167.3
CA,06035,95.3
CA,06037,41.6
CA,06039,54.8
CA,06041,58.0
CA,06043,46.7
CA,06045,128.6
CA,06047,65.6
CA,06049,160.1
CA,06051,56.3
CA,06053,68.8
CA,06055,41.1
CA,06057,104.8
CA,06059,51.4
CA,06061,75.3
CA,06063,119.9
CA,06065,55.4
CA,06067,62.8
CA,06069,49.1
CA,06071,53.7
CA,06073,47.3
CA,06075,44.4
CA,06077,66.4
CA,06079,82.9
CA,06081,40.7
CA,06083,69.8
CA,06085,31.9
CA,06087,85.8
CA,06089,168.8
CA,06091,NaN
CA,06093,122.6
CA,06095,54.6
CA,06097,71.6
CA,06099,106.0
CA,06101,137.9
CA,06103,123.6
CA,06105,116.8
CA,06107,82.2
CA,06109,160.7
CA,06111,64.0
CA,06113,64.0
CA,06115,84.0
CO,08001,56.5
CO,08003,203.4
CO,08005,61.3
CO,08007,42.4
CO,08009,81.8
CO,08011,43.3
CO,08013,61.5
CO,08014,55.5
CO,08015,94.5
CO,08017,58.2
CO,08019,49.5
CO,08021,NaN
CO,08023,NaN
CO,08025,37.0
CO,08027,NaN
CO,08029,91.8
CO,08031,47.5
CO,08033,NaN
CO,08035,59.3
CO,08037,51.4
CO,08039,24.3
CO,08041,73.0
CO,08043,76.1
CO,08045,93.7
CO,08047,NaN
CO,08049,44.4
CO,08051,48.8
CO,08053,NaN
CO,08055,97.8
CO,08057,NaN
CO,08059,79.7
CO,08061,105.6
CO,08063,NaN
CO,08065,73.2
CO,08067,76.1
CO,08069,73.1
CO,08071,133.7
CO,08073,NaN
CO,08075,80.0
CO,08077,96.8
CO,08079,NaN
CO,08081,90.0
CO,08083,90.8
CO,08085,100.5
CO,08087,75.5
CO,08089,111.1
CO,08091,35.4
CO,08093,15.4
CO,08095,24.3
CO,08097,26.9
CO,08099,87.5
CO,08101,114.4
CO,08103,NaN
CO,08105,45.9
CO,08107,76.4
CO,08109,NaN
CO,08111,NaN
CO,08113,46.2
CO,08115,96.3
CO,08117,84.6
CO,08119,121.7
CO,08121,37.5
CO,08123,61.3
CO,08125,77.0
CT,09001,54.1
CT,09003,72.8
CT,09005,71.0
CT,09007,65.3
CT,09009,77.2
CT,09011,81.0
CT,09013,54.6
CT,09015,80.7
DC,11001,34.5
DE,10001,83.2
DE,10003,89.8
DE,10005,120.6
FL,12001,92.7
FL,12003,155.1
