AK,02013,NaN
AK,02016,NaN
AK,02020,75.4
AK,02050,NaN
AK,02060,NaN
AK,02068,NaN
AK,02070,NaN
AK,02090,58.0
AK,02100,NaN
AK,02105,NaN
AK,02110,91.3
AK,02122,102.6
AK,02130,138.2
AK,02150,50.2
AK,02164,NaN
AK,02170,97.1
AK,02180,NaN
AK,02185,NaN
AK,02188,NaN
AK,02195,94.5
AK,02198,NaN
AK,02220,NaN
AK,02230,NaN
AK,02240,NaN
AK,02261,56.6
AK,02270,NaN
AK,02275,NaN
AK,02282,NaN
AK,02290,NaN
AL,01001,144.1
AL,01003,150.0
AL,01005,99.4
AL,01007,57.7
AL,01009,64.8
AL,01011,41.0
AL,01013,135.8
AL,01015,176.7
AL,01017,152.5
AL,01019,159.7
AL,01021,120.7
AL,01023,115.3
AL,01025,171.9
AL,01027,130.3
AL,01029,26.1
AL,01031,152.6
AL,01033,208.7
AL,01035,170.7
AL,01037,52.0
AL,01039,178.0
AL,01041,113.7
AL,01043,180.6
AL,01045,75.1
AL,01047,122.5
AL,01049,100.6
AL,01051,129.9
AL,01053,149.0
AL,01055,158.2
AL,01057,48.9
AL,01059,223.2
AL,01061,31.7
AL,01063,46.5
AL,01065,92.6
AL,01067,35.0
AL,01069,192.8
AL,01071,125.1
AL,01073,139.9
AL,01075,46.9
AL,01077,146.3
AL,01079,87.3
AL,01081,78.0
AL,01083,71.6
AL,01085,16.2
AL,01087,53.3
AL,01089,132.9
AL,01091,132.6
AL,01093,224.8
AL,01095,224.7
AL,01097,152.8
AL,01099,122.7
AL,01101,105.7
AL,01103,156.5
AL,01105,NaN
AL,01107,120.5
AL,01109,122.9
AL,01111,104.1
AL,01113,160.9
AL,01115,107.9
AL,01117,127.5
AL,01119,52.0
AL,01121,155.9
AL,01123,98.6
AL,01125,118.2
AL,01127,340.2
AL,01129,37.6
AL,01131,45.9
AL,01133,194.4
AR,05001,84.9
AR,05003,73.2
AR,05005,175.7
AR,05007,89.9
AR,05009,155.3
AR,05011,68.8
AR,05013,127.8
AR,05015,75.5
AR,05017,52.8
AR,05019,126.5
AR,05021,57.9
AR,05023,131.5
AR,05025,NaN
AR,05027,129.2
AR,05029,101.8
AR,05031,155.4
AR,05033,160.9
AR,05035,100.0
AR,05037,105.3
AR,05039,105.3
AR,05041,129.3
AR,05043,129.7
AR,05045,108.9
AR,05047,61.9
AR,05049,105.3
AR,05051,195.9
AR,05053,30.2
AR,05055,136.4
AR,05057,148.8
AR,05059,103.8
AR,05061,166.8
AR,05063,214.0
AR,05065,120.0
AR,05067,146.7
AR,05069,58.9
AR,05071,38.0
AR,05073,NaN
AR,05075,43.3
AR,05077,NaN
AR,05079,28.8
AR,05081,73.2
AR,05083,53.6
AR,05085,121.2
AR,05087,27.8
AR,05089,58.7
AR,05091,122.9
AR,05093,118.7
AR,05095,25.2
AR,05097,112.0
AR,05099,NaN
AR,05101,NaN
AR,05103,90.8
AR,05105,93.9
AR,05107,186.0
AR,05109,NaN
AR,05111,39.1
AR,05113,29.2
AR,05115,150.7
AR,05117,117.6
AR,05119,118.3
AR,05121,97.4
AR,05123,80.0
AR,05125,102.1
AR,05127,80.0
AR,05129,122.1
AR,05131,228.5
AR,05133,40.7
AR,05135,113.6
AR,05137,66.2
AR,05139,105.8
AR,05141,73.2
AR,05143,119.6
AR,05145,125.0
AR,05147,34.9
AR,05149,35.3
AZ,04001,15.9
AZ,04003,86.4
AZ,04005,61.3
AZ,04007,141.7
AZ,04009,124.2
AZ,04011,NaN
AZ,04012,136.2
AZ,04013,86.1
AZ,04015,146.8
AZ,04017,80.6
AZ,04019,98.3
AZ,04021,70.0
AZ,04023,35.9
AZ,04025,114.7
AZ,04027,79.0
CA,06001,43.2
CA,06003,NaN
CA,06005,140.5
CA,06007,163.1
CA,06009,105.1
CA,06011,51.1
CA,06013,59.8
CA,06015,139.2
CA,06017,79.5
CA,06019,70.8
CA,06021,83.9
CA,06023,143.8
CA,06025,55.0
CA,06027,69.7
CA,06029,66.5
CA,06031,83.6
CA,06033,172.6
CA,06035,102.9
CA,06037,41.4
CA,06039,61.4
CA,06041,53.9
CA,06043,74.5
CA,06045,137.0
CA,06047,71.7
CA,06049,135.9
CA,06051,56.9
CA,06053,70.2
CA,06055,42.3
CA,06057,115.4
CA,06059,51.9
CA,06061,74.0
CA,06063,113.7
CA,06065,57.3
CA,06067,63.3
CA,06069,48.0
CA,06071,55.1
CA,06073,47.2
CA,06075,45.0
CA,06077,67.3
CA,06079,84.8
CA,06081,41.6
CA,06083,69.4
CA,06085,32.4
CA,06087,83.7
CA,06089,157.4
CA,06091,NaN
CA,06093,125.8
CA,06095,57.2
CA,06097,69.8
CA,06099,108.5
CA,06101,149.7
CA,06103,133.5
CA,06105,135.6
CA,06107,89.9
CA,06109,170.9
CA,06111,64.1
CA,06113,64.0
CA,06115,108.8
CO,08001,60.0
CO,08003,218.4
CO,08005,64.8
CO,08007,62.1
CO,08009,104.3
CO,08011,51.7
CO,08013,63.3
CO,08014,69.9
CO,08015,97.9
CO,08017,77.8
CO,08019,47.5
CO,08021,NaN
CO,08023,NaN
CO,08025,33.8
CO,08027,NaN
CO,08029,87.6
CO,08031,51.1
CO,08033,NaN
CO,08035,61.1
CO,08037,54.9
CO,08039,30.6
CO,08041,79.4
CO,08043,75.1
CO,08045,94.3
CO,08047,NaN
CO,08049,54.4
CO,08051,57.1
CO,08053,NaN
CO,08055,120.1
CO,08057,NaN
CO,08059,85.1
CO,08061,117.6
CO,08063,NaN
CO,08065,93.1
CO,08067,81.9
CO,08069,83.4
CO,08071,165.3
CO,08073,NaN
CO,08075,101.6
CO,08077,92.4
CO,08079,NaN
CO,08081,202.7
CO,08083,96.8
CO,08085,113.2
CO,08087,93.3
CO,08089,119.7
CO,08091,44.9
CO,08093,13.1
CO,08095,28.4
CO,08097,6.6
CO,08099,98.8
CO,08101,131.2
CO,08103,36.7
CO,08105,48.5
CO,08107,80.7
CO,08109,NaN
CO,08111,NaN
CO,08113,38.9
CO,08115,146.1
CO,08117,90.6
CO,08119,142.6
CO,08121,NaN
CO,08123,69.9
CO,08125,75.1
CT,09001,55.0
CT,09003,70.4
CT,09005,74.7
CT,09007,72.8
CT,09009,78.1
CT,09011,79.8
CT,09013,56.0
CT,09015,82.9
DC,11001,39.8
DE,10001,88.0
DE,10003,90.8
DE,10005,133.7
FL,12001,82.7
FL,12003,146.5
