AK,02013,NaN
AK,02016,NaN
AK,02020,71.5
AK,02050,NaN
AK,02060,NaN
AK,02068,NaN
AK,02070,NaN
AK,02090,54.7
AK,02100,NaN
AK,02105,NaN
AK,02110,95.3
AK,02122,89.1
AK,02130,144.4
AK,02150,69.4
AK,02164,NaN
AK,02170,82.5
AK,02180,NaN
AK,02185,NaN
AK,02188,NaN
AK,02195,107.4
AK,02198,NaN
AK,02220,NaN
AK,02230,NaN
AK,02240,NaN
AK,02261,46.5
AK,02270,NaN
AK,02275,NaN
AK,02282,NaN
AK,02290,NaN
AL,01001,134.8
AL,01003,127.8
AL,01005,78.1
AL,01007,114.3
AL,01009,40.3
AL,01011,34.6
AL,01013,105.4
AL,01015,165.7
AL,01017,120.4
AL,01019,123.8
AL,01021,109.0
AL,01023,60.2
AL,01025,120.6
AL,01027,114.0
AL,01029,12.6
AL,01031,118.6
AL,01033,196.8
AL,01035,142.1
AL,01037,25.2
AL,01039,202.1
AL,01041,93.7
AL,01043,140.6
AL,01045,64.0
AL,01047,77.9
AL,01049,50.6
AL,01051,83.0
AL,01053,116.7
AL,01055,126.2
AL,01057,78.0
AL,01059,160.3
AL,01061,30.2
AL,01063,32.4
AL,01065,59.3
AL,01067,41.0
AL,01069,157.6
AL,01071,108.9
AL,01073,119.4
AL,01075,53.0
AL,01077,132.7
AL,01079,45.9
AL,01081,70.6
AL,01083,60.0
AL,01085,9.1
AL,01087,46.6
AL,01089,115.3
AL,01091,114.1
AL,01093,216.0
AL,01095,182.3
AL,01097,127.7
AL,01099,134.3
AL,01101,97.5
AL,01103,151.8
AL,01105,NaN
AL,01107,85.5
AL,01109,88.3
AL,01111,56.4
AL,01113,139.5
AL,01115,79.1
AL,01117,110.4
AL,01119,39.0
AL,01121,111.6
AL,01123,82.9
AL,01125,105.1
AL,01127,304.1
AL,01129,37.8
AL,01131,45.4
AL,01133,121.4
AR,05001,64.3
AR,05003,89.7
AR,05005,120.9
AR,05007,81.9
AR,05009,152.4
AR,05011,109.0
AR,05013,73.7
AR,05015,32.7
AR,05017,50.9
AR,05019,59.9
AR,05021,45.4
AR,05023,91.1
AR,05025,NaN
AR,05027,89.9
AR,05029,36.8
AR,05031,166.1
AR,05033,118.8
AR,05035,103.2
AR,05037,71.5
AR,05039,78.4
AR,05041,143.1
AR,05043,63.1
AR,05045,96.9
AR,05047,13.8
AR,05049,43.6
AR,05051,177.4
AR,05053,22.4
AR,05055,153.9
AR,05057,92.2
AR,05059,85.2
AR,05061,118.0
AR,05063,171.7
AR,05065,64.4
AR,05067,133.8
AR,05069,82.8
AR,05071,26.4
AR,05073,NaN
AR,05075,28.6
AR,05077,NaN
AR,05079,32.9
AR,05081,82.0
AR,05083,43.4
AR,05085,67.5
AR,05087,60.7
AR,05089,47.9
AR,05091,54.2
AR,05093,106.2
AR,05095,50.7
AR,05097,60.1
AR,05099,NaN
AR,05101,NaN
AR,05103,96.5
AR,05105,52.9
AR,05107,155.6
AR,05109,NaN
AR,05111,60.0
AR,05113,135.1
AR,05115,133.7
AR,05117,99.4
AR,05119,103.0
AR,05121,79.0
AR,05123,73.6
AR,05125,89.3
AR,05127,194.4
AR,05129,NaN
AR,05131,171.7
AR,05133,28.5
AR,05135,157.1
AR,05137,120.1
AR,05139,115.3
AR,05141,69.0
AR,05143,94.2
AR,05145,103.9
AR,05147,NaN
AR,05149,24.2
AZ,04001,16.0
AZ,04003,70.3
AZ,04005,55.1
AZ,04007,109.4
AZ,04009,99.6
AZ,04011,NaN
AZ,04012,52.1
AZ,04013,71.7
AZ,04015,117.2
AZ,04017,67.6
AZ,04019,86.3
AZ,04021,69.0
AZ,04023,31.5
AZ,04025,93.7
AZ,04027,46.9
CA,06001,39.7
CA,06003,NaN
CA,06005,105.0
CA,06007,154.1
CA,06009,87.5
CA,06011,32.2
CA,06013,50.6
CA,06015,127.1
CA,06017,83.1
CA,06019,61.5
CA,06021,84.1
CA,06023,132.3
CA,06025,51.7
CA,06027,76.0
CA,06029,59.3
CA,06031,60.0
CA,06033,139.0
CA,06035,105.3
CA,06037,37.9
CA,06039,48.6
CA,06041,55.7
CA,06043,33.2
CA,06045,114.1
CA,06047,60.6
CA,06049,114.4
CA,06051,59.7
CA,06053,62.5
CA,06055,40.2
CA,06057,101.0
CA,06059,48.3
CA,06061,75.5
CA,06063,106.1
CA,06065,53.2
CA,06067,57.9
CA,06069,49.3
CA,06071,47.5
CA,06073,44.0
CA,06075,42.7
CA,06077,60.5
CA,06079,77.9
CA,06081,39.3
CA,06083,66.7
CA,06085,30.3
CA,06087,77.2
CA,06089,179.6
CA,06091,NaN
CA,06093,107.3
CA,06095,48.3
CA,06097,70.1
CA,06099,98.4
CA,06101,134.3
CA,06103,109.4
CA,06105,120.5
CA,06107,72.1
CA,06109,126.3
CA,06111,59.9
CA,06113,55.8
CA,06115,76.1
CO,08001,52.6
CO,08003,172.7
CO,08005,56.9
CO,08007,50.0
CO,08009,80.4
CO,08011,32.7
CO,08013,59.3
CO,08014,51.8
CO,08015,88.7
CO,08017,45.0
CO,08019,48.2
CO,08021,NaN
CO,08023,NaN
CO,08025,32.3
CO,08027,NaN
CO,08029,81.2
CO,08031,42.8
CO,08033,NaN
CO,08035,55.5
CO,08037,51.9
CO,08039,24.1
CO,08041,66.3
CO,08043,66.3
CO,08045,93.4
CO,08047,NaN
CO,08049,51.1
CO,08051,49.8
CO,08053,NaN
CO,08055,93.5
CO,08057,NaN
CO,08059,72.2
CO,08061,77.0
CO,08063,NaN
CO,08065,72.6
CO,08067,80.2
CO,08069,65.4
CO,08071,117.3
CO,08073,NaN
CO,08075,61.4
CO,08077,93.1
CO,08079,NaN
CO,08081,95.9
CO,08083,77.6
CO,08085,85.9
CO,08087,70.8
CO,08089,105.9
CO,08091,49.8
CO,08093,14.5
CO,08095,38.0
CO,08097,23.5
CO,08099,78.6
CO,08101,102.4
CO,08103,NaN
CO,08105,50.1
CO,08107,86.2
CO,08109,NaN
CO,08111,NaN
CO,08113,42.9
CO,08115,81.0
CO,08117,75.6
CO,08119,76.5
CO,08121,41.4
CO,08123,56.5
CO,08125,64.3
CT,09001,50.4
CT,09003,68.9
CT,09005,67.0
CT,09007,67.4
CT,09009,73.3
CT,09011,73.0
CT,09013,47.8
CT,09015,73.7
DC,11001,31.7
DE,10001,80.9
DE,10003,81.6
DE,10005,105.7
FL,12001,87.4
FL,12003,148.0
